LAKE_ID,COMID,GNIS_ID,GNIS_NAME,WaterbodyAreaSQM,WaterbodyAreaSQKM,WatershedAreaSQM,WatershedSQKM
1401BEA0184A,4147274,967580,Toasperns Pond,151000,0.151,49158809.94,49.15881
0402HOR0061,15538733,953249,Horseshoe Pond,151000,0.151,12380426.15,12.380426
0902LSP0254,15457308,965972,Spectacle Ponds,151000,0.151,3627184.347,3.627184
1104OK 0567,22305229,959079,O K Slip Pond,150000,0.15,2596644.991,2.596645
1501ULA1014B,6244672,968281,Upper Lake Cohasset,150000,0.15,4110428.583,4.110429
1402UWB5086,4147076, , ,150000,0.15,902942.2665,0.902942
0902WOL0107A,15457256,971572,Wolf Pond,150000,0.15,2076603.92,2.076604
1304UWB0345C,6213430, , ,149000,0.149,6913574.105,6.913574
1301UWB0186B,6216372, , ,149000,0.149,869803.0561,0.869803
1103SMI0087,22287663,965508,Smith Pond,149000,0.149,1092291.103,1.092291
1302CRO0048,6225522,947763,Crom Pond,149000,0.149,9448575.292,9.448575
1701WOO0665,9495484,971738,Wooley Pond,149000,0.149,2054686.739,2.054687
1401LUZ0154A,4146826,956162,Luzon Lake,149000,0.149,6206197.923,6.206198
0801FIS0614,15512044,950149,Fish Pond,149000,0.149,9608278.501,9.608279
1701SUNXXX1,9508562, , ,148000,0.148,7430286.111,7.430286
1104NOR0197A,22295378, , ,148000,0.148,19181437.34,19.181437
1104SMI0371,22303953,965509,Smith Pond,148000,0.148,1721695.109,1.721695
1403ORC0324,1749489,959439,Orchard Lake,148000,0.148,7657594.583,7.657595
1401MAL0105,4147000,956311,Mallory Pond,148000,0.148,455974.7307,0.455975
0602SOL0042,9419609,965628,Solon Pond,148000,0.148,4049240.491,4.04924
0403HAN0150A,15550567,952160,Hanging Bog,148000,0.148,595526.9182,0.595527
0902EAG0083,15454542,948938,Eagle Pond,148000,0.148,1208796.844,1.208797
0801FAL0885,15510028,949894,Falls Pond,148000,0.148,987500.1351,0.9875
0905TRO0232,166766881,967882,Trout Lake,148000,0.148,13204454.5,13.204455
1309GRE0924,6187680,951766,Greens Lake,147000,0.147,1704597.588,1.704598
1304WAL0345Y,6211220,968743,Lake Walton,147000,0.147,5871141.051,5.871141
0801LSA1003,15515914,955677,Little Salmon Lake,147000,0.147,1859796.927,1.859797
1401CRY0260,2615624,970049,Crystal Lake,146000,0.146,900229.3343,0.900229
1104HOU0541,22305297,953288,Hour Pond,146000,0.146,4488913.828,4.488914
1401HUS0234,2614514,953538,Hust Pond,146000,0.146,23821427.33,23.821427
0603UWB5087,8100273, , ,146000,0.146,518219.0982,0.518219
0903ROC0050,15465773,962726,Rock Pond,146000,0.146,3856373.32,3.856373
1309BEA0934A,6187480,943381,Beaver Dam Lake,145000,0.145,2523104.933,2.523105
0801RUS0774,15509706,963121,Russian Lake,145000,0.145,1757285.486,1.757285
1006EDG0381,10312142,949370,Edgecomb Pond,145000,0.145,3698052.469,3.698052
1104ROC0309,22293952,962716,Rock Pond,145000,0.145,1188102.642,1.188103
1104UNK0658,22305215,968252,Unknown Pond,145000,0.145,4537380.533,4.537381
1501SKA1003D,6229652,965343,Lake Skannatati,145000,0.145,4480056.714,4.480057
0601BEA0174,8086313,943393,Beaver Lake,145000,0.145,1693544.316,1.693544
1601UWB1113B,7711502, , ,145000,0.145,1058006.951,1.058007
0801LPI0708,15512180,955627,Little Pine Lake,145000,0.145,9158511.508,9.158512
0801SNE0545,15508346, , ,145000,0.145,1385882.852,1.385883
0801MOS0489,15511852,957743,Moshier Ponds,145000,0.145,9993966.368,9.993966
1201SOU0954,22742143,965854,South Reservoir,144000,0.144,3981287.86,3.981288
1104CAS0644,22305209,945953,Cascade Pond,144000,0.144,6390741.167,6.390741
0602POO0129,9419561,960919,Poolville Pond,144000,0.144,2003759.088,2.003759
0801EAS0814,15509930,949215,East Pond,144000,0.144,2154763.22,2.154763
1306LYO0789A,6199552,956190,Lyon Lake,143000,0.143,5909722.258,5.909722
1401LA 5235,2614966,954845,Lake La Barr,143000,0.143,1035124.457,1.035124
1104VAN0329A,22306963,968443,Lake Vanare,142000,0.142,11785481.81,11.785482
1003ALF0096,9523667,942312,Alford Pond,142000,0.142,1104539.907,1.10454
1302DRE0063,6224152,966661,Stump Pond,142000,0.142,20384913.89,20.384914
1401KAB0220B,2614674,954367,Lake Kabau,142000,0.142,9703434.186,9.703434
0902GOO0261,15457272, , ,142000,0.142,5816315.861,5.816316
0202UWB5558,8970312, , ,141000,0.141,4786567.196,4.786567
0903ARB0011,15464353,975899,Arbuckle Pond,141000,0.141,347159.0497,0.347159
0903CLE0091,15464317,976153,Clear Pond,141000,0.141,468571.2457,0.468571
0602BOW5660,9419639, , ,141000,0.141,3959972.367,3.959972
0801HAW0504,15509534,952400,Hawk Pond,141000,0.141,1086387.549,1.086388
0902FIG5020,15448082,955331,Lilypad Pond,141000,0.141,3398926.237,3.398926
1701WAI0782,9495546,968645,Wainscott Pond,140000,0.14,3885648.964,3.885649
1104CHA0280,22294996,946408,Charley Lake,140000,0.14,852634.1469,0.852634
0902BLA0233,15457266,944174,Black Pond,140000,0.14,781565.6143,0.781566
1701FRE0753,9495096,950718,Fresh Pond,139000,0.139,1441163.246,1.441163
1311DUA0290,6186458,948719,Duanespurg Reservoir,139000,0.139,1455328.678,1.455329
1401GUR0151B,4146912, , ,139000,0.139,2043293.078,2.043293
0104PAR5418,15581063, , ,139000,0.139,6137469.836,6.13747
0905LON0162,15490880,976584,Long Lake,139000,0.139,4103547.729,4.103548
0906ASH0047A,15483973,942628,Ashcraft Pond,139000,0.139,13199485.14,13.199485
0201UWB5507,8968130, , ,138000,0.138,444289.3912,0.444289
0602DEA0036,9424165,948139,Dean Pond,138000,0.138,2252265.439,2.252265
1201ROC0685A,22739345,962774,Rockwood Lake,138000,0.138,126314806.2,126.314806
0601GOE0378,8083325,972146,Goey Pond,138000,0.138,725762.2904,0.725762
0905UPP0062,15488786,977167,Upper Lake,138000,0.138,1414825260,1414.82526
1201SOU0955,22742147, , ,137000,0.137,3635947.417,3.635947
0903HOR0152,15466257, , ,137000,0.137,652033.7726,0.652034
0903PAN0167,15466155,976793,Panther Pond,137000,0.137,723978.0786,0.723978
1006ISL0386,10311986,953834,Island Pond,137000,0.137,2493626.562,2.493627
0904CLE0337,15476409,976152,Clear Pond,137000,0.137,670009.3764,0.670009
0703ROU0148,22022720,962975,Round Lake,136000,0.136,2422227.295,2.422227
0105EMU0144,9839928,949184,East Mud Lake,136000,0.136,4750932.466,4.750932
0102UWB5069,15568273, , ,136000,0.136,510101.403,0.510101
1301WEY0184G,6216434,970961,Weyants Pond,136000,0.136,1373488.42,1.373488
1301QUE0184A,6216462,962091,Queensboro Lake,136000,0.136,23227909.36,23.227909
1104CRA0430,22303805,947628,Crab Pond,136000,0.136,2509831.364,2.509831
1201WOO0690,22739307,971734,Woodworth Lake,136000,0.136,1661166.865,1.661167
1403REV0305,1749649,962418,Revonah Lake,136000,0.136,917328.7516,0.917329
0602GER0097,9422475,951047,Lake Gerry,136000,0.136,525243.0569,0.525243
0705JEN0349,21982649,953997,Jennings Pond,136000,0.136,2152868.876,2.152869
1309UWB950HH,6189474, , ,135000,0.135,9379435.663,9.379436
1301SUM0193,6216458,966776,Summit Lake,135000,0.135,732164.9353,0.732165
1308LONXXX1,6188022,955908,Long Pond,135000,0.135,8060436.18,8.060436
1310SUT0052,6187456,966867,Sutherland Pond,135000,0.135,608169.0037,0.608169
1401WEL0195,4147176,969057,Welmet Lake,135000,0.135,11595556.12,11.595556
0602UWB5630,9421595, , ,135000,0.135,3419021.21,3.419021
0602GRE0071,9421505,951699,Green Lake,135000,0.135,1523789.364,1.523789
1005SUN0440,10313054,966819,"Sunnyside, Lake",134000,0.134,354452.7944,0.354453
0904LAK0317,15476355,976590,L Pond,134000,0.134,1027043.343,1.027043
1203DEE0911,22738101,948203,Deer Lake,134000,0.134,1991118.74,1.991119
0801MAY0775,15509744,956713,Mays Pond,134000,0.134,1598106.417,1.598106
0201VAN5492,8968348,968403,Van Der Linden Pond,133000,0.133,3705435.098,3.705435
1201STE0730,22739255,966407,Stewart Lake,133000,0.133,943443.4324,0.943443
0301BON0190B,15559071,944418,Bond Lake,133000,0.133,477858.193,0.477858
1004LIT0326,9527707,955641,Little Pond,133000,0.133,1346724.452,1.346724
1601GRE1117,7711690,951712,Green Mountain Lake,133000,0.133,1145226.14,1.145226
0701CRO0007,21971914,947788,Crooks Pond,133000,0.133,34454963.26,34.454963
0905NTW0267,15490780,977151,Twin Lakes,133000,0.133,1421833.684,1.421834
0201HAR0110A,8968202, , ,133000,0.133,4027529.936,4.02753
1301LON0186,6216382,955904,Long Pond,132000,0.132,3279420.824,3.279421
1104STJ0192,22294986,963589,Saint John Lake,132000,0.132,1477800.651,1.477801
1104MOO0467,22303689,957628,Moose Mountain Pond,132000,0.132,2809375.989,2.809376
1104COL0706,22302759,947090,Lake Colden,132000,0.132,6615445.272,6.615445
1401ANA0251,2614354,942453,Anawanda Lake,132000,0.132,735658.7189,0.735659
0904SEV0355,15476461,976982,Sevey Pond,132000,0.132,1837332.123,1.837332
0904TRA0332,15476415,977132,Tracy Pond,132000,0.132,4539728.558,4.539729
0801BEA0530,15509502,943461,Beaverdam Pond,132000,0.132,4077500.929,4.077501
1401WEL0183,4147116,969049,Wells Pond,131000,0.131,3414675.62,3.414676
0903GRE0008,15464347,976373,Green Pond,131000,0.131,806709.8162,0.80671
1104HID5420,22303917,952710,Hidden Lake,131000,0.131,2322484.862,2.322485
1104CRO0507,22302805, , ,131000,0.131,1917045.312,1.917045
1201GAR0683A,22739371, , ,131000,0.131,134165013.1,134.165013
1402GUY0014,4148718,951960,Guymard Lake,131000,0.131,1089125.143,1.089125
1204MAD1051,22746219,956259,Madison Lake,130000,0.13,2778121.378,2.778121
1005FIS0407,10312140,950154,Fishbrook Pond,130000,0.13,1640916.976,1.640917
1309UWB6551,6186594, , ,130000,0.13,4615015.688,4.615016
1201BEL0734,22739257,943624,Bellows Lake,130000,0.13,15603583.86,15.603584
1203T L0862,22738997,966971,T Lake,130000,0.13,2919243.416,2.919243
0502SMI0066,8118639,965506,Smith Pond,130000,0.13,2627762.399,2.627762
0903OTT0163,15466207,976781,Otter Pond,129000,0.129,7493063.001,7.493063
0904HOR0371,15476507,976458,Horseshoe Pond,129000,0.129,1210520.823,1.210521
1104SWE0353,22303903,966907,Swede Pond,129000,0.129,886135.6615,0.886136
1104LIX0197,22294058,972132,Lizard Pond,129000,0.129,1100044.976,1.100045
0704FAI0263A,21980923, , ,129000,0.129,3740364.179,3.740364
0601SUM0228,8084765,966773,Summit Lake,128000,0.128,1229394.606,1.229395
1004FRA0286,9527585,950586,Frances Pond,128000,0.128,1629232.25,1.629232
1202COB0583,3245480,946983,Cobleskill Reservoir,128000,0.128,4814231.24,4.814231
1104GRA0627,22305145,951573,Grassy Pond,128000,0.128,6152625.777,6.152626
1104AIR0254,22294992,942218,Airdwood Lake,128000,0.128,1343655.161,1.343655
1404CRY0380,2613250,947896,Crystal Lake,128000,0.128,2833781.894,2.833782
1401MIT0227,120053210,957447,Mitchell Pond,128000,0.128,5254641.401,5.254641
0104UWB5614,15582073, , ,127000,0.127,1025140.318,1.02514
1003CRA0075,9522643,947680,Cranberry Pond,127000,0.127,1158549.091,1.158549
1310BLA0N80B,6185644,944185,Black River Pond,127000,0.127,15555249.65,15.55525
0102FAU0021A,15568565, , ,127000,0.127,2392876.822,2.392877
0902PAR5149,15454598, , ,127000,0.127,471799804.6,471.799805
0801EAS0678,15512094,949216,East Pond,127000,0.127,2351710.246,2.35171
1301SEC0427,6185468,964776,Second Pond,126000,0.126,3191124.036,3.191124
1005ROU0443,10313074,962995,Round Pond,126000,0.126,1068704.421,1.068704
1102KEN1130,22289829,954492,Kendall Pond,126000,0.126,447167.8116,0.447168
1302LOS0093A,6224634,956010,Lost Lake,126000,0.126,31351147.49,31.351147
1404FLY0388,2613254,950341,Fly Pond,126000,0.126,8116600.837,8.116601
0303UWB1038C,21621469, , ,126000,0.126,1045135.066,1.045135
0902TRA0096,15454730,977133,Train Pond,126000,0.126,1698858.528,1.698859
0801UWB5578,15510102, , ,126000,0.126,30836760.32,30.83676
0202UWB5366,15444371, , ,125000,0.125,2958399.607,2.9584
1401STR0122B,4146964, , ,125000,0.125,4557757.606,4.557758
0902LON0170A,15454564,955925,Long Pond,125000,0.125,756379.4223,0.756379
0102UWB5072,15568249, , ,125000,0.125,526322.9694,0.526323
1301REI0382,6185610, , ,125000,0.125,1196501.153,1.196501
1104BEA0620,22305171,943443,Beaver Ponds,125000,0.125,6204140.99,6.204141
1404DEE0389,2613242,948200,Deer Lake,125000,0.125,5898825.687,5.898826
1404UWB5426,2613304, , ,125000,0.125,3849189.411,3.849189
0903SAN0261,15466489,964402,Sand Pond,125000,0.125,3274479.153,3.274479
0801EAS0571,15509640,949218,East Pond,125000,0.125,1594515.508,1.594516
0905BEA0134,15490798,975938,Bear Lake,125000,0.125,2327438.162,2.327438
0801WES0743,15509848,970776,West Lake,125000,0.125,429889.9313,0.42989
0903ROC0196,15466055,962724,Rock Pond,125000,0.125,1039699.813,1.0397
1202UWB0643A,3247316, , ,124000,0.124,2417413.418,2.417413
1401OSH5382,120053211,953023,Holp Pond,124000,0.124,1222181.731,1.222182
1401HAL0193,4147154,952027,Halfmoon Lake,124000,0.124,1676339.954,1.67634
1104KNO0448,22303729,954786,Knob Pond,124000,0.124,754785.1232,0.754785
1104SAN0710,22303189, , ,124000,0.124,67857917.18,67.857917
1201UWB5280,22739287, , ,124000,0.124,2037961.151,2.037961
1104MUR0213,22295140,958186,Murphy Lake,124000,0.124,814878.9888,0.814879
0602GLO0040,9422455,952742,High Lake,124000,0.124,1287128.371,1.287128
0801DEE0866,15510048,948178,Deep Lake,124000,0.124,865170.8112,0.865171
0801GUL0758,15509666, , ,124000,0.124,906541.0586,0.906541
1403PER0366,1748471,960176,Perch Lake,123000,0.123,921831.7439,0.921832
1001UWB5156,9527249, , ,123000,0.123,1545619.755,1.54562
0102UWB5107,15568199, , ,123000,0.123,2097206.444,2.097206
1104BUL0404,22303801,945142,Bullet Pond,123000,0.123,781706.1219,0.781706
1104PAL0453A,22303705,959796,Palmer Pond,123000,0.123,165902170.5,165.90217
1104UWB5390,22303907, , ,123000,0.123,7310742.496,7.310742
1302NIM0076E,6224564,958591,Lake Nimham,123000,0.123,3593745.157,3.593745
0101DEL0025,15568327, , ,123000,0.123,66895329.6,66.89533
0904CHU0323,15476387,976138,Church Pond,123000,0.123,1261768.788,1.261769
0801HAR0551,15509496,952204,Hardigan Pond,123000,0.123,1906582.214,1.906582
0601AFT0180,8086235,942199,Afton Lake,122000,0.122,732996.5727,0.732997
1701LAU0496,9495462,973388,Laurel Lake,122000,0.122,4295021.622,4.295022
1201IRO0779,22295196,953772,Iron Lake,122000,0.122,739278.8674,0.739279
1202ROS0616,3245554,962953,Rossman Pond,122000,0.122,577399.7038,0.5774
1104EAS0272,22295406,949298,Eastman Lake,122000,0.122,771663.8912,0.771664
1401CHA0173A,4147314,946360,Lake Champion,122000,0.122,9691823.209,9.691823
1702GRE0378,9495062,951647,Great Pond,121000,0.121,1156940.288,1.15694
1301UWB0352A,6186048, , ,121000,0.121,263588.1096,0.263588
1003MOU0057,9522087,957959,Mountain Pond,121000,0.121,2089343.959,2.089344
1202ENG0589,3245402,949663,Engleville Pond,121000,0.121,2456085.085,2.456085
1104RAC0351,22303925,962125,Racket Pond,121000,0.121,952679.1372,0.952679
1203BAB0876,120052886,942755,Baby Lake,121000,0.121,14927545.05,14.927545
1201BLA0780,22739113,944092,Black Cat Lake,121000,0.121,1439860.159,1.43986
1104JOH0599,22305313,954079,John Mack Pond,121000,0.121,7471983.181,7.471983
1104CHA0529,22305317,946451,Chatiemac Lake,121000,0.121,1395052.817,1.395053
1301MAS0188A,6216438,956660,Lake Massawippa,121000,0.121,5025150.1,5.02515
1401NIA0211A,2614736,958552,Lake Nianque,121000,0.121,2576543.564,2.576544
0904CLE0306,15477543,976150,Clear Lake,121000,0.121,392121.4925,0.392121
0801THI0738,15509740,967381,Thirsty Pond,121000,0.121,918219.6561,0.91822
0801OKL0721,15512182,972006,Lake Easka,121000,0.121,3116136.929,3.116137
1308TWS0872,6188038, , ,120000,0.12,583821.1381,0.583821
1104CRA0584,22305221,947675,Cranberry Pond,120000,0.12,1349126.312,1.349126
1104PAL0368,22303999,959795,Palmer Pond,120000,0.12,1125286.394,1.125286
0601MAR0175,8086275,956560,Marsh Pond,120000,0.12,996504.9057,0.996505
0101HYDXXX1,15568057, , ,120000,0.12,23597378.81,23.597379
0904PAR0331,15476395,976800,Parmeter Pond,120000,0.12,763537.4054,0.763537
0801UWB5431,15512206,972004,Tamarack Lake,120000,0.12,6617107.27,6.617107
1104LOO0255,22295222,955968,Loomis Pond,119000,0.119,982105.8369,0.982106
1006LON0385,10311992,955916,Long Pond,119000,0.119,1091206.855,1.091207
1104ROU0521,22304069,970548,Round Pond,119000,0.119,4377632.861,4.377633
0903SPR0161,15466269,977045,Spring Pond,119000,0.119,393024.0901,0.393024
1101CUM0060D,22289313,947936,Cummings Pond,119000,0.119,1894238.772,1.894239
1302RIP0119,6225428,962550,Lake Rippowam,119000,0.119,992314.4029,0.992314
1401KAZ5263,2614572,954417,Kazens Pond,119000,0.119,1377754.727,1.377755
1403TRO0317A,1749539,967848,Trojan Lake,119000,0.119,1000957.328,1.000957
0502SAN0043,8118657,964452,Sanford Lake,119000,0.119,2838662.765,2.838663
0703UWB5998,22738555, , ,119000,0.119,28393198.31,28.393198
0903UWB5024,15465709, , ,119000,0.119,15771083.56,15.771084
0903DEE0048,15465781,976236,Deer Pond,119000,0.119,1102598.097,1.102598
0201ALM5535,166899001,969861,Beaver Lake,119000,0.119,7783419.874,7.78342
1104DAV0127A,22294634,948052,Davignon Pond,118000,0.118,5403980.99,5.403981
0905UWB5327,15490690,977154,Twin Ponds,118000,0.118,509935.8869,0.509936
1104HOL5269,22295478, , ,118000,0.118,9564731.074,9.564731
1304VAL0345K,6213328,970737,Lake Valhalla,118000,0.118,939983.7651,0.939984
1301TEA0188B,6216446,967109,Lake Te-Ata,118000,0.118,4562842.726,4.562843
1301BAR0181,6225084, , ,118000,0.118,4343831.658,4.343832
0303UWB5177,21625019, , ,118000,0.118,3262348.651,3.262349
0302QUA0141,21632783,962052,Quaker Pond,118000,0.118,6638663.37,6.638663
0801FIF0635,15511972,950033,Fifth Creek Pond,118000,0.118,1746491.663,1.746492
0601SEX0311,8085939,964891,Sexsmith Lake,117000,0.117,725764.4015,0.725764
1003RAT0186,9523417,962203,Rat Pond,117000,0.117,600810.9838,0.600811
1104MID0184,22295160,957119,Middle Lake,117000,0.117,652089.3908,0.652089
1701SAN5427,9497682,964461,Sans Souci Lakes,117000,0.117,19309787.23,19.309787
1402DAV0038C,4147092,948065,Davis Lake,117000,0.117,5831257.755,5.831258
0704FAI0263B,21980925,970113,Fairport Reservoirs,117000,0.117,4139998.608,4.139999
0602WAR0094,9422511,968799,Warn Lake,116000,0.116,2685536.647,2.685537
0601WHI5191,8086317,971069,White Birch Lake,116000,0.116,1743001.185,1.743001
1301HEL0207A,6186562,952535,Helderberg Lake,116000,0.116,6341089.935,6.34109
1302HAI0092,6224910,952003,Haines Pond,116000,0.116,672952.1144,0.672952
0903TON0098,15465901,956031,Lost Pond,116000,0.116,598092.6676,0.598093
1004TRO0306,9527525,967892,Trout Pond,116000,0.116,1848703.532,1.848704
1302CAS0059B,6224934,945976,Lake Casse,116000,0.116,895986.2114,0.895986
1701LOW0855,9495892,956090,Lower Lake,116000,0.116,185043358.8,185.043359
1403FOR0322,1749505,950407,Forest Lake,116000,0.116,618753.1927,0.618753
0302UWB0087,21631347, , ,116000,0.116,13776559.55,13.77656
0903SUT0284,15468265,966871,Sutton Pond,116000,0.116,1328345.41,1.328345
0801UWB5563,15509934, , ,116000,0.116,27174605.03,27.174605
1306THI0451,6199504, , ,115000,0.115,6422029.343,6.422029
1401FOX0192,4147170,950574,Fox Lake,115000,0.115,2450636.833,2.450637
1301BUL0192,6216416,945132,Bull Pond,115000,0.115,2023779.324,2.023779
1308CAR0874A,6189830, , ,115000,0.115,664794.5625,0.664795
0905UWB5105,15490640, , ,115000,0.115,286010.6974,0.286011
0902CLE0195,15457202,946819,Clear Lake,115000,0.115,518966.4903,0.518966
1004MIL0225,9527267,957189,Military Pond,115000,0.115,6526121.384,6.526121
1101LRO1094,22289683, , ,115000,0.115,11774717.16,11.774717
1104DUC0273,22295348,948741,Duck Lake,115000,0.115,2097328.5,2.097329
1104CAM0152,22295458,945532,Cameron Reservoir,115000,0.115,5032974.988,5.032975
1203SWA0839,22739035,966886,Swan Lake,115000,0.115,2354428.421,2.354428
1104USI0293,22293958, , ,115000,0.115,1191726.76,1.191727
1203SAM0925,22738093,964347,Sampson Bog,115000,0.115,9362907.9,9.362908
1302COL0045,6225708, , ,115000,0.115,896838.1066,0.896838
1404ODE0449,2612648,959223,Odell Lake,115000,0.115,870561.3097,0.870561
1403PER0274,1749373,960197,Perkins Pond,115000,0.115,1187115.334,1.187115
1403UNC0321,1749501,968123,Lake Uncas,115000,0.115,3274399.827,3.2744
0602LLY5637,9421581,956091,Lower Little York Lake,115000,0.115,89316295.84,89.316296
1701CHA0808,9495756,946372,Channel Pond,114000,0.114,467340.0252,0.46734
0906UWB0020,15483699,948584,Dority Pond,114000,0.114,268925.2983,0.268925
1306RID0715,6200774,962505,Ridgebury Lake,114000,0.114,1328386.088,1.328386
1701UWB0840B,9495896, , ,114000,0.114,19822143.58,19.822144
1402EVE0050A,4146834,949743,Evens Lake,114000,0.114,7003909.567,7.00391
0601SMI5435,8086213,965504,Smith Pond,114000,0.114,2636956.013,2.636956
0603EMP5070,8100377,949653,Empire Lake,114000,0.114,2259858.527,2.259859
0101UWB5007,15566995, , ,114000,0.114,876344.2388,0.876344
0404UWB5318,15549821, , ,114000,0.114,2540773.778,2.540774
