"LAKE_HISTORY_ID","LAKE_WATERBODY_NAME","Year","Date_First_Listing","Date_Last_Listing","Number_of_Reports","List_of_Locations","LATITUDE","LONGITUDE"
"0707UWBXXX1","UNNAMED POND SPAFFORD",2017,"2017-11-17","2017-11-17",1,"0707UWBXXX1_C",42.89324,-76.35567
"0801BEA0449","BEAVER LAKE",2019,"2019-06-20","2019-06-26",2,"0801BEA0449_BEACH_1",43.8732,-75.1581
"0801OTT0926","OTTER LAKE",2021,"2021-08-08","2021-08-22",2,"0801OTT0926_C",43.5921,-75.1146
"0801OTT0926","OTTER LAKE",2022,"2022-09-10","2022-09-10",1,"0801OTT0926_C",43.5921,-75.1146
"0801OTT0926","OTTER LAKE",2020,"2020-09-28","2020-09-28",1,"0801OTT0926_C",43.5921,-75.1146
"0801OTT0926","OTTER LAKE",2018,"2018-08-04","2018-09-01",2,"0801OTT0926_C",43.5921,-75.1146
"0801OTT0926","OTTER LAKE",2019,"2019-07-29","2019-07-29",1,"0801OTT0926_C",43.5921,-75.1146
"0801SEV0787A","SEVENTH LAKE",2017,"2017-08-30","2017-08-30",1,"0801SEV0787A_C",43.7462,-74.7519
"0901STL5150","LAKE ST LAWRENCE",2022,"2022-09-10","2022-09-10",1,"0901STL5150_C",44.8802,-75.1792
"0901STL5150","LAKE ST LAWRENCE",2017,"2017-08-01","2017-08-01",1,"0901STL5150_C",44.8802,-75.1792
"0901STL5150","LAKE ST LAWRENCE",2019,"2019-10-21","2019-10-21",1,"0901STL5150_C",44.8802,-75.1792
"0902BAR0262","BARNUM POND",2017,"2017-09-26","2017-09-26",1,"0902BAR0262_C",44.46,-74.2595
"0902BAR0262","BARNUM POND",2018,"2018-08-02","2018-10-01",3,"0902BAR0262_C",44.46,-74.2595
"0902BAR0262","BARNUM POND",2022,"2022-09-03","2022-09-09",2,"0902BAR0262_C",44.46,-74.2595
"0902BAR0262","BARNUM POND",2014,"2014-09-28","2014-09-28",1,"0902BAR0262_C",44.46,-74.2595
"0902BAR0262","BARNUM POND",2016,"2016-09-05","2016-09-06",2,"0902BAR0262_C",44.46,-74.2595
"0902BAR0262","BARNUM POND",2020,"2020-09-21","2020-09-21",1,"0902BAR0262_C",44.46,-74.2595
"0902DEE0073","DEER RIVER FLOW",2012,"2012-08-19","2012-08-19",1,"0902DEE0073_C",44.6509,-74.3008
"0902EAG0083","EAGLE POND",2016,"2016-07-17","2016-08-04",2,"0902EAG0083_C",44.669,-74.2738
"0902EAG0083","EAGLE POND",2017,"2017-05-28","2017-09-03",4,"0902EAG0083_C",44.669,-74.2738
"0902EAG0083","EAGLE POND",2018,"2018-05-27","2018-09-15",3,"0902EAG0083_C",44.669,-74.2738
"0902EAG0083","EAGLE POND",2012,"2012-06-12","2012-06-29",2,"0902EAG0083_C",44.669,-74.2738
"0902EAG0083","EAGLE POND",2019,"2019-05-27","2019-07-20",2,"0902EAG0083_C",44.669,-74.2738
"0902MEA0179A","MEACHAM LAKE",2019,"2019-07-04","2019-09-21",3,"0902MEA0179A_C",44.5621,-74.2863
"0902MEA0179A","MEACHAM LAKE",2022,"2022-09-30","2022-09-30",1,"0902MEA0179A_DECBEACH",44.5621,-74.2863
"0902SPI0264","SPITFIRE LAKE",2019,"2019-08-26","2019-08-26",1,"0902SPI0264_C",44.4164,-74.2728
"0903EAT0248","LAKE EATON",2016,"2016-09-03","2016-09-03",1,"0903EAT0248_C",43.9789,-74.4664
"0903LTU0120","LITTLE TUPPER LAKE",2020,"2020-09-20","2020-09-20",1,"0903LTU0120_C",44.0406,-74.6065
"0903LWO0095","LITTLE WOLF POND",2020,"2020-11-06","2020-11-06",1,"0903LWO0095_C",44.2534,-74.4792
"0903RAQ0293","RAQUETTE LAKE",2021,"2021-10-12","2021-10-12",1,"0903RAQ0293_C",43.8396,-74.6376
"0903RAQ0293","RAQUETTE LAKE",2019,"2019-10-21","2019-10-21",1,"0903RAQ0293_C",43.8396,-74.6376
"0903RAQ0293","RAQUETTE LAKE",2022,"2022-10-15","2022-10-15",1,"0903RAQ0293_C",43.8396,-74.6376
"0904SIL0351","SILVER LAKE",2015,"2015-09-18","2015-09-18",1,"0904SIL0351_C",44.2269,-74.8266
"0904SIL0351","SILVER LAKE",2021,"2021-09-20","2021-10-05",2,"0904SIL0351_C",44.2269,-74.8266
"0904SIL0351","SILVER LAKE",2012,"2012-09-16","2012-09-16",1,"0904SIL0351_C",44.2269,-74.8266
"0905CHA0303","CHAUMONT POND",2019,"2019-07-04","2019-07-04",1,"0905CHA0303_C",44.2048,-74.9434
"0905MOO0071","MOON LAKE",2016,"2016-06-23","2016-10-10",5,"0905MOO0071_C, 0905MOO0071_DH",44.2543,-75.7324
"0905MOO0071","MOON LAKE",2022,"2022-07-23","2022-09-17",5,"0905MOO0071_C",44.2543,-75.7324
"0905MOO0071","MOON LAKE",2015,"2015-07-22","2015-09-16",3,"0905MOO0071_C",44.2543,-75.7324
"0905MOO0071","MOON LAKE",2017,"2017-08-24","2017-08-24",1,"0905MOO0071_C",44.2543,-75.7324
"0905MOO0071","MOON LAKE",2018,"2018-08-27","2018-09-27",2,"0905MOO0071_C",44.2543,-75.7324
"0905PAY0068","PAYNE LAKE",2015,"2015-08-23","2015-08-23",1,"0905PAY0068_C",44.2834,-75.6456
"0905PAY0068","PAYNE LAKE",2021,"2021-10-06","2021-10-06",1,"0905PAY0068_C",44.2834,-75.6456
"0906BLA0001","BLACK LAKE",2014,"2014-07-29","2014-09-25",5,"0906BLA0001_C, 0906BLA0001_CSL02, 0906BLA0001_S",44.538,-75.5688
"0906BLA0001","BLACK LAKE",2015,"2015-08-16","2015-08-31",2,"0906BLA0001_CSL02",44.538,-75.5688
"0906BLA0001","BLACK LAKE",2018,"2018-08-04","2018-08-04",1,"0906BLA0001_C",44.538,-75.5688
"0906BLA0001","BLACK LAKE",2019,"2019-08-13","2019-08-22",4,"0906BLA0001_BEACH_1, 0906BLA0001_C",44.538,-75.5688
"0906BLA0001","BLACK LAKE",2016,"2016-07-11","2016-09-16",6,"0906BLA0001_BEACH_1, 0906BLA0001_C, 0906BLA0001_CSL02, 0906BLA0001_NE",44.538,-75.5688
"0906BLA0001","BLACK LAKE",2013,"2013-07-10","2013-07-24",3,"0906BLA0001_C",44.538,-75.5688
"0906BLA0001","BLACK LAKE",2022,"2022-07-07","2022-09-12",4,"0906BLA0001_C, 0906BLA0001_CSL02",44.538,-75.5688
"0906BLA0001","BLACK LAKE",2017,"2017-07-29","2017-08-29",3,"0906BLA0001_BEACH_3, 0906BLA0001_C, 0906BLA0001_NE",44.538,-75.5688
"0906BLA0001","BLACK LAKE",2021,"2021-06-17","2021-09-17",13,"0906BLA0001_C, 0906BLA0001_CSL02",44.538,-75.5688
"0906BLA0001","BLACK LAKE",2020,"2020-07-01","2020-08-29",8,"0906BLA0001_BEACH_1, 0906BLA0001_BEACH_2, 0906BLA0001_BEACH_3, 0906BLA0001_C",44.538,-75.5688
"0906BLA0001","BLACK LAKE",2012,"2012-07-17","2012-08-12",3,"0906BLA0001_C",44.538,-75.5688
"0906BUT0054","BUTTERFIELD LAKE",2020,"2020-08-31","2020-08-31",1,"0906BUT0054_C",44.3165,-75.7752
"0906BUT0054","BUTTERFIELD LAKE",2019,"2019-09-08","2019-09-08",1,"0906BUT0054_C",44.3165,-75.7752
"0906BUT0054","BUTTERFIELD LAKE",2013,"2013-06-13","2013-09-05",8,"0906BUT0054_C",44.3165,-75.7752
"0906BUT0054","BUTTERFIELD LAKE",2018,"2018-09-13","2018-09-13",1,"0906BUT0054_C",44.3165,-75.7752
"0906BUT0054","BUTTERFIELD LAKE",2014,"2014-06-08","2014-12-10",2,"0906BUT0054_C",44.3165,-75.7752
"0906BUT0054","BUTTERFIELD LAKE",2022,"2022-09-08","2022-09-08",1,"0906BUT0054_C",44.3165,-75.7752
"0906BUT0054","BUTTERFIELD LAKE",2017,"2017-09-25","2017-09-25",1,"0906BUT0054_WC",44.3165,-75.7752
"0906GRA0051","GRASS LAKE",2013,"2013-09-10","2013-10-10",5,"0906GRA0051_C",44.34,-75.7152
"0906GRA0051","GRASS LAKE",2014,"2014-09-15","2014-09-15",1,"0906GRA0051_C",44.34,-75.7152
"0906MIL0055","MILLSITE LAKE",2017,"2017-08-01","2017-08-01",1,"0906MIL0055_BEACH_2",44.2922,-75.7675
"0906MIL0055","MILLSITE LAKE",2018,"2018-07-03","2018-07-03",1,"0906MIL0055_BEACH_2",44.2922,-75.7675
"0906MUS0008","MUSKELLUNGE LAKE",2020,"2020-09-22","2020-09-22",1,"0906MUS0008_DH",44.3005,-75.689
"0906OTH0009","LAKE OF THE WOODS",2015,"2015-08-12","2015-08-12",1,"0906OTH0009_C",44.3154,-75.7278
"0906RED0010","RED LAKE",2021,"2021-04-14","2021-04-14",1,"0906RED0010_C",44.2685,-75.7363
"0906SIX0056","SIXBERRY LAKE",2015,"2015-08-02","2015-08-02",1,"0906SIX0056_C",44.2798,-75.775
"0906SIX0056","SIXBERRY LAKE",2018,"2018-07-01","2018-09-01",3,"0906SIX0056_C",44.2798,-75.775
"0906UWB5014","BOYD LAKE",2015,"2015-09-14","2015-09-18",3,"0906UWB5014_C, 0906UWB5014_NNE",44.3094,-75.7397
"0906UWB5014","BOYD LAKE",2014,"2014-07-06","2014-10-16",7,"0906UWB5014_C",44.3094,-75.7397
"10-CHMP-17.3","CHAMPLAIN CANAL",2021,"2021-06-21","2021-06-21",1,"10-CHMP-17.3",43.3337,-73.50945
"10-CHMP-24.2","CHAMPLAIN CANAL",2020,"2020-08-20","2020-08-20",1,"10-CHMP-24.2",43.26069,-73.5795
"10-CHMP-26.0","CHAMPLAIN CANAL",2022,"2022-07-20","2022-07-20",1,"10-CHMP-26.0",43.2822,-73.559
"1000CHA0001","LAKE CHAMPLAIN",2012,"2012-06-28","2012-07-02",2,"1000CHA0001_BEACH_10, 1000CHA0001_BEACH_2",44.57794,-73.38544
"1000CHA0001","LAKE CHAMPLAIN",2018,"2018-07-13","2018-09-27",5,"1000CHA0001_BEACH_10, 1000CHA0001_BEACH_2, 1000CHA0001_OPRBEACH_2, 1000CHA0001_PTH, 1000CHA0001_WP",44.57794,-73.38544
"1000CHA0001","LAKE CHAMPLAIN",2014,"2014-08-19","2014-08-19",1,"1000CHA0001_BEACH_1",44.57794,-73.38544
"1000CHA0001","LAKE CHAMPLAIN",2021,"2021-07-06","2021-08-25",12,"1000CHA0001_BEACH_1, 1000CHA0001_BEACH_12, 1000CHA0001_BEACH_2, 1000CHA0001_BEACH_9, 1000CHA0001_C, 1000CHA0001_OPRBEACH_2, 1000CHA0001_WLS",44.57794,-73.38544
"1000CHA0001","LAKE CHAMPLAIN",2022,"2022-07-13","2022-09-07",7,"1000CHA0001_BEACH_12, 1000CHA0001_BEACH_2, 1000CHA0001_C, 1000CHA0001_OPRBEACH_2, 1000CHA0001_PAR",44.57794,-73.38544
"1000CHA0001","LAKE CHAMPLAIN",2016,"2016-07-04","2016-07-14",5,"1000CHA0001_BEACH_2, 1000CHA0001_C, 1000CHA0001_PAR",44.57794,-73.38544
"1000CHA0001","LAKE CHAMPLAIN",2017,"2017-07-10","2017-08-28",5,"1000CHA0001_BEACH_2, 1000CHA0001_PAR",44.57794,-73.38544
"1000CHA0001","LAKE CHAMPLAIN",2019,"2019-07-08","2019-10-21",11,"1000CHA0001_BEACH_1, 1000CHA0001_BEACH_10, 1000CHA0001_BEACH_2, 1000CHA0001_C, 1000CHA0001_OPRBEACH_2",44.57794,-73.38544
"1000CHA0001","LAKE CHAMPLAIN",2020,"2020-07-04","2020-09-08",15,"1000CHA0001_BEACH_10, 1000CHA0001_BEACH_12, 1000CHA0001_BEACH_2, 1000CHA0001_BEACH_9, 1000CHA0001_NWB, 1000CHA0001_OPRBEACH_2",44.57794,-73.38544
"1003CLE0199","LAKE CLEAR",2021,"2021-08-05","2021-08-08",2,"1003CLE0199_C",44.3692,-74.2523
"1003CLE0199","LAKE CLEAR",2020,"2020-08-15","2020-08-15",1,"1003CLE0199_C",44.3692,-74.2523
"1003CLE0199","LAKE CLEAR",2018,"2018-09-13","2018-09-13",1,"1003CLE0199_C",44.3692,-74.2523
"1003COL0106","LAKE COLBY",2022,"2022-10-30","2022-10-30",1,"1003COL0106_C",44.3429,-74.1532
"1003COP0139","COPPERAS POND",2022,"2022-08-11","2022-08-11",1,"1003COP0139_C",44.314,-74.3762
"1003FIR0103","FIRST POND",2019,"2019-08-01","2019-08-01",1,"1003FIR0103_C",44.2911,-74.1905
"1003FRA5095","FRANKLIN FALLS POND",2018,"2018-09-22","2018-09-22",1,"1003FRA5095_C",44.4132,-74.0007
"1003LSA0104","LOWER SARANAC LAKE",2022,"2022-10-05","2022-10-05",1,"1003LSA0104_C",44.3034,-74.1744
"1003MOO0083","MOOSE POND",2022,"2022-10-23","2022-10-23",1,"1003MOO0083_C",44.3718,-74.0627
"1003RAT0186","RAT POND",2022,"2022-09-02","2022-09-02",1,"1003RAT0186_C",44.3541,-74.3135
"1003ROL0168","ROLLINS POND",2020,"2020-08-28","2020-08-28",1,"1003ROL0168_C",44.3106,-74.4138
"1003USA0114","UPPER SARANAC LAKE",2022,"2022-09-08","2022-09-30",2,"1003USA0114_C",44.3017,-74.3004
"1003WHE0180","WHEY POND",2020,"2020-08-28","2020-08-28",1,"1003WHE0180_C",44.3078,-74.3924
"1003WHE0180","WHEY POND",2022,"2022-08-15","2022-10-23",3,"1003WHE0180_C",44.3078,-74.3924
"1004FER0222","FERN LAKE",2022,"2022-08-01","2022-08-01",1,"1004FER0222_C",44.4888,-73.7184
"1004LIN0315","LINCOLN POND",2016,"2016-07-17","2016-07-17",1,"1004LIN0315_C",44.1299,-73.5805
"1004MIR0250","MIRROR LAKE",2022,"2022-10-31","2022-11-15",4,"1004MIR0250_C",44.289,-73.9821
"1004MIR0250","MIRROR LAKE",2020,"2020-11-09","2020-11-09",1,"1004MIR0250_C",44.289,-73.9821
"1004PLA0254","LAKE PLACID",2015,"2015-07-10","2015-08-13",4,"1004PLA0254_C",44.3252,-73.9592
"1005GLE0441","GLEN LAKE",2017,"2017-06-12","2017-06-12",1,"1005GLE0441_SW_END",43.3636,-73.6732
"1005GLE0441","GLEN LAKE",2021,"2021-09-10","2021-09-10",1,"1005GLE0441_C",43.3636,-73.6732
"1005GLE0441","GLEN LAKE",2020,"2020-11-09","2020-11-09",1,"1005GLE0441_C",43.3636,-73.6732
"1005HAD0432","HADLOCK POND ",2017,"2017-07-21","2017-07-21",1,"1005HAD0432_C",43.4237,-73.572
"1005ROU0443","ROUND POND",2021,"2021-11-19","2021-11-19",1,"1005ROU0443_C",43.3525,-73.6765
"1005SUN0440","LAKE SUNNYSIDE",2012,"2012-07-02","2012-08-05",4,"1005SUN0440_C",43.3753,-73.6397
"1005SUN0440","LAKE SUNNYSIDE",2013,"2013-06-29","2013-08-25",5,"1005SUN0440_C",43.3753,-73.6397
"1005SUN0440","LAKE SUNNYSIDE",2021,"2021-06-21","2021-06-21",1,"1005SUN0440_C",43.3753,-73.6397
"1005WIL0455A","WILKIE RESERVOIR",2021,"2021-07-20","2021-07-20",1,"1005WIL0455A_DH",43.356,-73.7583
"1006GEO0367","LAKE GEORGE",2022,"2022-10-26","2022-10-26",1,"1006GEO0367_C",43.6539,-73.4988
"1006GEO0367","LAKE GEORGE",2021,"2021-07-20","2021-11-11",8,"1006GEO0367_BB_04, 1006GEO0367_DI_02",43.6539,-73.4988
"1006GEO0367","LAKE GEORGE",2020,"2020-10-23","2020-11-15",4,"1006GEO0367_BB_04, 1006GEO0367_HB_03",43.6539,-73.4988
"1101BAL1090","BALLSTON LAKE",2013,"2013-07-07","2013-09-30",6,"1101BAL1090_C, 1101BAL1090_MAIN, 1101BAL1090_SEC",42.9388,-73.8578
"1101BAL1090","BALLSTON LAKE",2014,"2014-07-14","2014-07-20",2,"1101BAL1090_E, 1101BAL1090_MAIN",42.9388,-73.8578
"1101BAL1090","BALLSTON LAKE",2017,"2017-07-17","2017-07-24",2,"1101BAL1090_E, 1101BAL1090_MAIN",42.9388,-73.8578
"1101BAL1090","BALLSTON LAKE",2021,"2021-06-28","2021-06-28",1,"1101BAL1090_C",42.9388,-73.8578
"1101MOR0101","MOREAU LAKE",2018,"2018-07-31","2018-09-19",3,"1101MOR0101_C, 1101MOR0101_OPRBEACH",43.2313,-73.7119
"1101MOR0101","MOREAU LAKE",2022,"2022-09-13","2022-09-13",1,"1101MOR0101_OPRBEACH",43.2313,-73.7119
"1101MOR0101","MOREAU LAKE",2019,"2019-08-16","2019-10-30",3,"1101MOR0101_OPRBEACH",43.2313,-73.7119
"1101MOR0101","MOREAU LAKE",2021,"2021-08-24","2021-11-09",9,"1101MOR0101_C, 1101MOR0101_DH, 1101MOR0101_OPRBEACH",43.2313,-73.7119
"1101ROU1089","ROUND LAKE",2016,"2016-08-27","2016-09-22",3,"1101ROU1089_C",42.934,-73.7829
"1101ROU1089","ROUND LAKE",2022,"2022-08-09","2022-08-09",1,"1101ROU1089_C",42.934,-73.7829
"1101ROU1089","ROUND LAKE",2017,"2017-07-12","2017-10-22",5,"1101ROU1089_BL, 1101ROU1089_C",42.934,-73.7829
"1101SAR0027","SARATOGA LAKE",2016,"2016-09-06","2016-09-13",2,"1101SAR0027_SSE",43.0167,-73.7415
"1101SAR0027","SARATOGA LAKE",2015,"2015-07-16","2015-08-24",3,"1101SAR0027_SE, 1101SAR0027_SSE",43.0167,-73.7415
"1101SAR0027","SARATOGA LAKE",2021,"2021-09-01","2021-10-07",6,"1101SAR0027_BEACH, 1101SAR0027_C, 1101SAR0027_DH, 1101SAR0027_LAUNCH",43.0167,-73.7415
"1101SAR0027","SARATOGA LAKE",2017,"2017-07-17","2017-09-22",4,"1101SAR0027_BEACH, 1101SAR0027_C, 1101SAR0027_SSE",43.0167,-73.7415
"1101SAR0027","SARATOGA LAKE",2019,"2019-09-06","2019-09-06",1,"1101SAR0027_C",43.0167,-73.7415
"1101SAR0027","SARATOGA LAKE",2018,"2018-08-23","2018-10-10",6,"1101SAR0027_C, 1101SAR0027_LAUNCH",43.0167,-73.7415
"1101SAR0027","SARATOGA LAKE",2013,"2013-09-11","2013-09-11",1,"1101SAR0027_C",43.0167,-73.7415
"1101SAR0027","SARATOGA LAKE",2022,"2022-07-16","2022-09-09",5,"1101SAR0027_C",43.0167,-73.7415
"1101TRO0459","TROY RESERVOIR",2018,"2018-09-12","2018-09-12",1,"1101TRO0459_C",42.7646,-73.6341
"1101UWB0016","UNNAMED WATER",2020,"2020-09-06","2020-09-06",1,"1101UWB0016_C",42.9485,-73.6488
"1102DEA1122A","DEAD LAKE",2018,"2018-09-12","2018-10-14",2,"1102DEA1122A_C",43.0981,-73.3789
"1102DEA1122A","DEAD LAKE",2022,"2022-08-30","2022-08-30",1,"1102DEA1122A_C",43.0981,-73.3789
"1102DEA1122A","DEAD LAKE",2020,"2020-04-05","2020-11-20",6,"1102DEA1122A_C",43.0981,-73.3789
"1102DEA1122A","DEAD LAKE",2021,"2021-10-11","2021-10-11",1,"1102DEA1122A_C",43.0981,-73.3789
"1102DEA1122A","DEAD LAKE",2019,"2019-08-02","2019-10-28",5,"1102DEA1122A_C",43.0981,-73.3789
"1102TAC1129","TACONIC LAKE",2014,"2014-08-31","2014-08-31",1,"1102TAC1129_C",42.7355,-73.4127
"1102TOM1095","TOMHANNOCK RESERVOIR",2013,"2013-10-05","2013-10-22",2,"1102TOM1095_C",42.8574,-73.5682
"1102TOM1095","TOMHANNOCK RESERVOIR",2017,"2017-10-13","2017-11-04",2,"1102TOM1095_C",42.8574,-73.5682
"1102TOM1095","TOMHANNOCK RESERVOIR",2020,"2020-08-18","2020-08-19",2,"1102TOM1095_C",42.8574,-73.5682
"1102TOM1095","TOMHANNOCK RESERVOIR",2019,"2019-10-30","2019-10-30",1,"1102TOM1095_C",42.8574,-73.5682
"1102TOM1095","TOMHANNOCK RESERVOIR",2021,"2021-10-09","2021-10-09",1,"1102TOM1095_C",42.8574,-73.5682
"1103COS0079","COSSAYUNA LAKE",2022,"2022-08-22","2022-08-22",1,"1103COS0079_C",43.2006,-73.4234
"1103COS0079","COSSAYUNA LAKE",2015,"2015-09-15","2015-09-15",1,"1103COS0079_C",43.2006,-73.4234
"1103COS0079","COSSAYUNA LAKE",2020,"2020-08-14","2020-09-22",6,"1103COS0079_C",43.2006,-73.4234
"1103COS0079","COSSAYUNA LAKE",2014,"2014-09-01","2014-10-08",4,"1103COS0079_C",43.2006,-73.4234
"1103COS0079","COSSAYUNA LAKE",2013,"2013-08-28","2013-10-09",6,"1103COS0079_C",43.2006,-73.4234
"1103COS0079","COSSAYUNA LAKE",2019,"2019-09-09","2019-09-09",1,"1103COS0079_C",43.2006,-73.4234
"1103COS0079","COSSAYUNA LAKE",2017,"2017-10-06","2017-10-06",1,"1103COS0079_C",43.2006,-73.4234
"1103COS0079","COSSAYUNA LAKE",2018,"2018-08-27","2018-09-15",4,"1103COS0079_C",43.2006,-73.4234
"1103HED0089","HEDGES LAKE",2020,"2020-10-19","2020-10-19",1,"1103HED0089_C",43.1074,-73.3829
"1103SUM0080","SUMMIT LAKE",2018,"2018-09-16","2018-09-16",1,"1103SUM0080_C",43.2102,-73.4632
"1103SUM0080","SUMMIT LAKE",2013,"2013-07-10","2013-07-10",1,"1103SUM0080_C",43.2102,-73.4632
"1103SUM0080","SUMMIT LAKE",2016,"2016-11-15","2016-11-15",1,"1103SUM0080_C",43.2102,-73.4632
"1103SUM0080","SUMMIT LAKE",2017,"2017-09-04","2017-11-04",2,"1103SUM0080_C",43.2102,-73.4632
"1103SUM0080","SUMMIT LAKE",2019,"2019-10-08","2019-10-25",2,"1103SUM0080_C",43.2102,-73.4632
"1103SUM0080","SUMMIT LAKE",2020,"2020-11-20","2020-11-20",1,"1103SUM0080_C",43.2102,-73.4632
"1104FRI0365","FRIENDS LAKE",2015,"2015-08-10","2015-08-10",1,"1104FRI0365_C",43.6259,-73.844
"1104FRI0365","FRIENDS LAKE",2019,"2019-08-12","2019-08-12",1,"1104FRI0365_C",43.6259,-73.844
"1104FRI0365","FRIENDS LAKE",2021,"2021-07-20","2021-09-11",4,"1104FRI0365_C",43.6259,-73.844
"1104FRI0365","FRIENDS LAKE",2020,"2020-08-10","2020-08-10",1,"1104FRI0365_C",43.6259,-73.844
"1104IND0597","INDIAN LAKE",2020,"2020-10-25","2020-10-25",1,"1104IND0597_C",43.6857,-74.3299
"1104IND0597","INDIAN LAKE",2019,"2019-09-21","2019-09-21",1,"1104IND0597_C",43.6857,-74.3299
"1104LOO0367","LOON LAKE",2021,"2021-10-28","2021-10-29",2,"1104LOO0367_C",43.6802,-73.8603
"1104PAR0432","PARADOX LAKE",2021,"2021-09-13","2021-11-17",2,"1104PAR0432_C",43.883,-73.7111
"1104PLE0313","LAKE PLEASANT",2012,"2012-07-15","2012-07-15",1,"1104PLE0313_C",43.4872,-74.3638
"1104SCH0374","SCHROON LAKE",2020,"2020-09-21","2020-09-21",1,"1104SCH0374_SCSL",43.7748,-73.778
"1104SCH0374","SCHROON LAKE",2015,"2015-07-27","2015-07-27",1,"1104SCH0374_C",43.7748,-73.778
"1104SCH0374","SCHROON LAKE",2021,"2021-08-06","2021-08-06",1,"1104SCH0374_SCSL",43.7748,-73.778
"1104WIL0215","WILLIS LAKE",2022,"2022-09-08","2022-09-08",1,"1104WIL0215_C",43.3691,-74.2417
"1201DEL1059","DELTA LAKE",2018,"2018-09-05","2018-09-05",1,"1201DEL1059_C",43.29218,-75.43076
"1201DEL1059","DELTA LAKE",2020,"2020-09-03","2020-09-03",1,"1201DEL1059_OPRBEACH",43.29218,-75.43076
"1201ECA0697","EAST CAROGA LAKE",2015,"2015-10-26","2015-10-26",1,"1201ECA0697_C",43.1278,-74.48
"1201ECA0697","EAST CAROGA LAKE",2014,"2014-09-01","2014-09-01",1,"1201ECA0697_C",43.1278,-74.48
"1201GAL0563","GALWAY LAKE",2021,"2021-10-06","2021-10-06",1,"1201GAL0563_C",43.0307,-74.0745
"1201KYS0704A","KYSER LAKE",2015,"2015-09-16","2015-09-16",1,"1201KYS0704A_C",43.0682,-74.7705
"1201MAR0570","MARIAVILLE LAKE",2015,"2015-08-15","2015-08-24",3,"1201MAR0570_C, 1201MAR0570_N, 1201MAR0570_NNE",42.8337,-74.1119
"1201MAR0570","MARIAVILLE LAKE",2016,"2016-09-24","2016-10-12",2,"1201MAR0570_C, 1201MAR0570_N",42.8337,-74.1119
"1201MAR0570","MARIAVILLE LAKE",2017,"2017-06-18","2017-10-18",3,"1201MAR0570_NW",42.8337,-74.1119
"1201MAR0570","MARIAVILLE LAKE",2014,"2014-08-03","2014-08-03",1,"1201MAR0570_N",42.8337,-74.1119
"1201MAR0570","MARIAVILLE LAKE",2022,"2022-09-17","2022-09-17",1,"1201MAR0570_C",42.8337,-74.1119
"1201MAR0570","MARIAVILLE LAKE",2018,"2018-09-28","2018-09-28",1,"1201MAR0570_C",42.8337,-74.1119
"1201MAR0570","MARIAVILLE LAKE",2020,"2020-08-13","2020-09-03",2,"1201MAR0570_C",42.8337,-74.1119
"1201MOU0691","MOUNTAIN LAKE",2019,"2019-09-18","2019-09-18",1,"1201MOU0691_C",43.1065,-74.37
"1201PLE0745","PLEASANT LAKE",2016,"2016-07-06","2016-07-06",1,"1201PLE0745_C",43.1884,-74.5998
"1201UWB0525","IROQUOIS LAKE",2021,"2021-07-27","2021-07-27",1,"1201UWB0525_C",42.8,-73.9123
"1201UWB0525","IROQUOIS LAKE",2019,"2019-08-31","2019-09-15",2,"1201UWB0525_C",42.8,-73.9123
"1201UWB0525","IROQUOIS LAKE",2020,"2020-08-01","2020-10-22",5,"1201UWB0525_N",42.8,-73.9123
"1201UWB0525","IROQUOIS LAKE",2016,"2016-10-12","2016-10-12",1,"1201UWB0525_N",42.8,-73.9123
"1201UWB0525","IROQUOIS LAKE",2015,"2015-08-24","2015-08-24",1,"1201UWB0525_N",42.8,-73.9123
"1201UWB0940A","ILION RESERVOIR NO 3",2021,"2021-09-14","2021-09-14",1,"1201UWB0940A_DH",42.9861,-75.0286
"1201UWBXXX1","TURTLE POND",2016,"2016-07-14","2016-09-08",3,"1201UWBXXX1_C",43.28994,-75.41799
"1201UWBXXX1","TURTLE POND",2018,"2018-07-27","2018-09-05",3,"1201UWBXXX1_C",43.28994,-75.41799
"1201UWBXXX1","TURTLE POND",2020,"2020-08-06","2020-08-06",1,"1201UWBXXX1_C",43.28994,-75.41799
"1202BEA0596","BEAR GULCH POND",2021,"2021-10-14","2021-10-14",1,"1202BEA0596_C",42.5919,-74.5948
"1202BEA0596","BEAR GULCH POND",2020,"2020-10-06","2020-10-06",1,"1202BEA0596_C",42.5919,-74.5948
"1202BEA0596","BEAR GULCH POND",2022,"2022-07-07","2022-07-12",2,"1202BEA0596_C",42.5919,-74.5948
"1202LOO5452","LOOKING GLASS POND",2014,"2014-08-27","2014-08-27",1,"1202LOO5452_C",42.55,-74.493
"1202MAL0615A","MALLET POND",2015,"2015-08-04","2015-08-04",1,"1202MAL0615A_C",42.5869,-74.5206
"1202OND0608","ONDERDONK LAKE",2015,"2015-06-01","2015-06-01",1,"1202OND0608_C",42.5442,-74.0849
"1202SUM0629","SUMMIT LAKE",2013,"2013-07-10","2013-07-10",1,"1202SUM0629_C",42.5832,-74.5815
"1202UWB0579A","CENTRAL BRIDGE UPPER RESERVOIR",2016,"2016-09-21","2016-09-21",1,"1202UWB0579A_C",42.7156,-74.3658
"1202WAR0609","WARNERS LAKE",2016,"2016-06-19","2016-06-22",2,"1202WAR0609_C",42.6251,-74.0791
