NHD_new,VALUE_11,VALUE_21,VALUE_22,VALUE_23,VALUE_24,VALUE_31,VALUE_41,VALUE_42,VALUE_43,VALUE_52,VALUE_71,VALUE_81,VALUE_82,VALUE_90,VALUE_95,SUM,LDI_streams_no_water,LDI_streams,LkAcres,Perimeter,BASIN_NAME,M_BASIN_ID,M_BAS_NAME,PWL_ID,NAME,BASIN,Ws_Acres,LAKE_ID,Location_I,Long,Lat,Region,County,Type,LocType
W02020004002827,31500,0,0,0,0,0,16200,27000,30600,0,1800,0,0,3600,0,110700,1.054772727,1.039196025,7.319923557,898.1626432,West Canada Creek,12,Mohawk River Basin,1203-0002,Lakes tributary to Jerseyfield Lake,Mohawk River,89.1180496,,,0,0,0,,,
W02020004002723,27000,0,0,0,0,0,3600,2700,0,0,900,0,0,20700,900,55800,1.0753125,1.038888889,8.296546115,771.5904137,West Canada Creek,12,Mohawk River Basin,1203-0003,"Beaver Pond, Poor Lake",Mohawk River,186.0124969,1203BEA0915,1203BEA0915_C,-74.6863022,43.5555,5,Hamilton,Lake,Centroid
W02020004002869,32400,0,0,0,0,0,900,0,19800,0,900,0,0,7200,0,61200,1.0753125,1.035457516,7.356989804,705.9472,Mohawk River Main Stem,12,Mohawk River Basin,1201-0227,Little Metcalf Lake,Mohawk River,51.5613441,1201LME0768,1201LME0768_C,-74.7222977,43.2737999,6,Herkimer,Lake,Centroid
W02020004002848,77400,0,0,0,0,0,35100,5400,2700,0,1800,0,0,10800,0,133200,1.077741935,1.032575075,18.4047,1249.450403,West Canada Creek,12,Mohawk River Basin,1203-0050,"Deer, North Branch Lakes",Mohawk River,560.2394409,1203NBR0825,1203NBR0825_C,-74.7935028,43.3143997,5,Hamilton,Lake,Centroid
W04140102001170,17100,8100,0,0,0,0,1053900,11700,8100,0,0,0,0,334800,41400,1475100,1.032888889,1.032508305,6.795653681,749.9765238,Lake Ontario Eastern Section,3,Lake Ontario & Minor Tribs., , , ,956.3380127,0303UWB5056,0303UWB5056_C,-75.8423004,43.7173004,6,Jefferson,Lake,Centroid
W02020004002714,151200,0,0,0,0,0,40500,155700,12600,0,5400,0,0,33300,11700,410400,1.050208333,1.031712963,11.4852,1010.812165,West Canada Creek,12,Mohawk River Basin, , , ,1305.141846,1203UWB5381,1203UWB5381_C,-74.6218033,43.5928001,5,Hamilton,Lake,Centroid
W02020004002842,11700,0,0,0,0,0,2700,14400,12600,0,900,0,0,27900,900,71100,1.036515152,1.030520394,6.602705871,612.7870011,Mohawk River Main Stem,12,Mohawk River Basin,1201-0187,"West Cr, Black Cr, Deer Lakes, Bills Pd",Mohawk River,81.118187,1201BIL0776,1201BIL0776_C,-74.7058029,43.3040009,5,Hamilton,Lake,Centroid
W02020004002729,132300,0,0,0,0,0,23400,15300,900,0,2700,0,0,38700,900,214200,1.079450549,1.03038282,33.1468,1997.102994,West Canada Creek,12,Mohawk River Basin,1203-0074,"Caswell, Deer, Otter, Goose Lakes",Mohawk River,492.0161438,1203DEE0911,1203DEE0911_C,-74.7619019,43.5546989,5,Hamilton,Lake,Centroid
W02020004002866,1458900,18900,0,0,0,0,2334600,423000,842400,2700,31500,2700,0,1253700,219600,6588000,1.03859449,1.030047966,21.5767,1426.486135,West Canada Creek,12,Mohawk River Basin,1203-0047,Mud Lake,Mohawk River,6073.797363,1203MUD0816,1203MUD0816_C,-74.7981033,43.2895012,6,Herkimer,Lake,Centroid
W02020004002892,79200,0,0,0,0,0,19800,14400,13500,0,1800,0,0,18900,0,147600,1.063421053,1.029397019,12.5541,1277.534135,Mohawk River Main Stem,12,Mohawk River Basin,1201-0178,Stony Brook Lake,Mohawk River,256.2339172,1201STO0749,1201STO0749_C,-74.7039032,43.2486,5,Fulton,Lake,Centroid
W02020004002810,83700,0,0,0,0,0,2700,3600,3600,900,900,0,0,11700,900,108000,1.127037037,1.028592593,29.9424,1357.38198,Mohawk River Main Stem,12,Mohawk River Basin,1201-0188,"Iron Lake, Black Cat Lake",Mohawk River,355.7971802,1201BLA0780,1201BLA0780_C,-74.6079025,43.3240013,5,Hamilton,Lake,Centroid
W02020004002747,62100,0,0,0,0,0,30600,41400,9900,0,1800,0,0,9000,0,154800,1.046796117,1.028029716,14.977,1394.621896,West Canada Creek,12,Mohawk River Basin,1203-0084,"Split Rock, Amos Lakes, Belden Vly",Mohawk River,105.1226425,1203SPL0901,1203SPL0901_C,-74.6940994,43.4943008,5,Hamilton,Lake,Centroid
W02020004002726,493200,0,0,0,0,0,335700,234000,14400,0,14400,0,0,149400,19800,1260900,1.045205158,1.027523991,166.731,5631.691592,West Canada Creek,12,Mohawk River Basin,1203-0007,"Spruce, Balsam Lakes",Mohawk River,2111.599854,1203SPR0908,1203SPR0908_C,-74.611702,43.5334015,5,Hamilton,Lake,Centroid
W04120102000730,10800,0,0,0,0,0,48600,0,900,0,0,2700,0,144000,62100,269100,1.028641115,1.027495355,10.6184,1117.156067,"Eastern Lake Erie (Big Sister, 18 Mile Creeks)",1,Lake Erie-Niagara River Basin, , , ,53.4667282,,,0,0,0,,,
W02020004003059,23400,0,0,0,0,0,0,11700,7200,0,900,0,0,37800,0,81000,1.03765625,1.026790123,11.0456,1116.481513,West Canada Creek,12,Mohawk River Basin, , , ,233.3422241,,,0,0,0,,,
W02020004002814,48600,0,0,0,0,0,17100,4500,3600,0,900,0,0,6300,900,81900,1.065135135,1.026495726,10.2926,779.6547318,West Canada Creek,12,Mohawk River Basin,1203-0054,"Spectacle, Butler, Atwood Lakes",Mohawk River,242.6779327,1203ATW0842,1203ATW0842_C,-74.8977966,43.3648987,6,Herkimer,Lake,Centroid
W02020004002778,154800,0,0,0,0,0,324000,12600,8100,2700,4500,0,0,6300,2700,515700,1.037680798,1.026371922,87.6092,3811.727201,West Canada Creek,12,Mohawk River Basin,1203-0061,"Pine, Little Pine Lakes",Mohawk River,581.1305542,1203PIN0854,1203PIN0854_C,-74.6555023,43.4165993,5,Hamilton,Lake,Centroid
W02020004002863,1502100,18900,0,0,0,0,2974500,437400,905400,2700,33300,2700,0,1615500,256500,7749000,1.032382942,1.02610582,34.2353,3841.12811,West Canada Creek,12,Mohawk River Basin,1203-0046,Cranberry Lake,Mohawk River,7340.008301,,,0,0,0,,,
W02020004002715,112500,0,0,0,0,0,27900,85500,9000,0,2700,0,0,6300,10800,254700,1.045759494,1.025551629,236.056,5774.28509,West Canada Creek,12,Mohawk River Basin,1203-0078,West Lake,Mohawk River,1166.251953,1203WES0931,1203WES0931_C,-74.6358032,43.5978012,5,Hamilton,Lake,Centroid
W02020004002764,307800,0,0,0,0,0,706500,1098900,160200,0,26100,0,0,162900,17100,2479500,1.028963945,1.025368824,14.0901,1106.132912,West Canada Creek,12,Mohawk River Basin, , , ,1551.587891,1203CAS0885,1203CAS0885_C,-74.6965027,43.4695015,5,Hamilton,Lake,Centroid
W02020004002711,191700,0,0,0,0,0,7200,15300,43200,0,2700,0,0,900,0,261000,1.093896104,1.024934866,109.445,3964.769244,West Canada Creek,12,Mohawk River Basin,1203-0080,"Whitney Lake, Puddle Hole Pond",Mohawk River,664.4713745,1203WHI0936,1203WHI0936_C,-74.5635986,43.5887985,5,Hamilton,Lake,Centroid
W02020004002908,237600,0,0,0,0,0,162000,204300,144000,0,8100,0,0,34200,3600,793800,1.035097087,1.024593096,39.9097,2388.331637,Mohawk River Main Stem,12,Mohawk River Basin,1201-0009,"Green, Otter and Stewart Lakes",Mohawk River,822.7104492,1201OTT0729,1201OTT0729_C,-74.4989014,43.1884003,5,Fulton,Lake,Centroid
W02020004002798,30600,0,0,0,0,0,45000,3600,24300,0,1800,0,0,70200,8100,183600,1.028352941,1.023632898,13.5998,942.2483002,West Canada Creek,12,Mohawk River Basin,1203-0057,"Bochen, Debraine Lakes",Mohawk River,385.5715027,1203DEB0846,1203DEB0846_C,-74.7220001,43.3639984,5,Hamilton,Lake,Centroid
W02020005000899,165600,2700,0,0,0,0,597600,349200,1863000,0,5400,17100,0,225900,11700,3238200,1.024686585,1.023424433,49.9506,1808.903497,Schoharie Creek * (w/I NY watershed),12,Mohawk River Basin, , , ,2860.817627,1202CAP0649A,1202CAP0649A_C,-74.1070023,42.2378998,4,Greene,Lake,Centroid
W04140102001198,25200,0,0,0,0,0,186300,55800,55800,0,7200,0,0,354600,72900,757800,1.023685504,1.022899182,24.1412,1960.121009,Lake Ontario Eastern Section,3,Lake Ontario & Minor Tribs., , , ,720.1104736,0303UWB5135,0303UWB5135_C,-75.873703,43.5884018,7,Oswego,Lake,Centroid
W02020004002761,75600,0,0,0,0,0,425700,164700,21600,0,6300,0,0,14400,0,708300,1.023997155,1.021437244,15.4757,1383.058508,West Canada Creek,12,Mohawk River Basin, , , ,457.7999878,1203MIS0895,1203MIS0895_C,-74.6902008,43.4690018,5,Hamilton,Lake,Centroid
W02020004002803,85500,0,0,0,0,0,81900,17100,144900,0,4500,0,0,171900,10800,516600,1.025156576,1.020994967,25.5879,1756.152749,West Canada Creek,12,Mohawk River Basin,1203-0057,"Bochen, Debraine Lakes",Mohawk River,356.4567871,1203BOC0844,1203BOC0844_C,-74.7546997,43.3614006,5,Hamilton,Lake,Centroid
W02020004002721,71100,0,0,0,0,0,13500,81900,11700,0,1800,0,0,27000,0,207000,1.03192053,1.020961353,14.3522,1096.865302,West Canada Creek,12,Mohawk River Basin,1203-0073,Mica Lake,Mohawk River,146.6776581,1203MIC0921,1203MIC0921_C,-74.641098,43.5730019,5,Hamilton,Lake,Centroid
W02020004002909,242100,0,0,0,0,900,1545300,249300,593100,0,26100,0,0,582300,84600,3323700,1.02254965,1.020907422,32.1034,1810.704933,Mohawk River Main Stem,12,Mohawk River Basin,1201-0173,Lake Tribs to Fire Flow,Mohawk River,3855.729492,1201BEL0734,1201BEL0734_C,-74.4613037,43.1804008,5,Fulton,Lake,Centroid
W02020004002919,365400,0,0,0,0,900,1945800,325800,718200,0,33300,0,0,645300,182700,4217400,1.022544393,1.02059136,139.766,4538.804159,Mohawk River Main Stem,12,Mohawk River Basin,1201-0230,Irving Pond,Mohawk River,5060.660156,1201IRV0732,1201IRV0732_C,-74.4707031,43.1660004,5,Fulton,Lake,Centroid
W02020004002944,45000,0,0,0,0,0,4500,18000,27900,0,900,0,0,9000,900,106200,1.035441176,1.020433145,12.0223,862.7442104,Mohawk River Main Stem,12,Mohawk River Basin, , , ,86.4550323,1201MUD0712,1201MUD0712_C,-74.5886993,43.1273994,5,Fulton,Lake,Centroid
W02020005000892,89100,2700,0,0,0,0,484200,78300,241200,0,900,0,0,28800,0,925200,1.021711518,1.019621703,22.3298,1215.033701,Schoharie Creek * (w/I NY watershed),12,Mohawk River Basin,1202-0060,Lake Heloise,Mohawk River,871.2061157,1202HEL0647A,1202HEL0647A_C,-74.2141037,42.3432999,4,Greene,Lake,Centroid
W02020004002794,406800,0,0,0,0,0,585900,83700,505800,0,15300,0,0,258300,58500,1914300,1.024459701,1.019262394,103.171,3639.150953,Mohawk River Main Stem,12,Mohawk River Basin,1201-0080,Morehouse Lake,Mohawk River,2307.805664,1201MOR0786,1201MOR0786_C,-74.6788025,43.3632011,5,Hamilton,Lake,Centroid
W02020004002745,90900,0,0,0,0,0,592200,188100,11700,0,8100,0,0,129600,1800,1022400,1.020956522,1.019094288,7.453632652,829.9107891,West Canada Creek,12,Mohawk River Basin,1203-0001,"Buck Ponds, White Birch Lake",Mohawk River,1200.036255,1203BUC0866,1203BUC0866_C,-74.5911026,43.4808998,5,Hamilton,Lake,Centroid
W02020004002853,1381500,2700,0,0,0,0,1651500,360000,702900,2700,29700,2700,0,829800,157500,5121000,1.026129964,1.019081039,373.126,8453.270998,West Canada Creek,12,Mohawk River Basin,1203-0048,Jerseyfield Lake,Mohawk River,4520.245117,1203JER0817,1203JER0817_C,-74.7612,43.3023987,6,Herkimer,Lake,Centroid
W02020005000833,8100,0,0,0,0,0,80100,32400,94500,0,1800,0,0,13500,0,230400,1.01951417,1.018832465,7.927211979,971.8214623,Schoharie Creek *,12,Mohawk River Basin, , , ,240.9323883,,,0,0,0,,,
W02020004002913,399600,0,0,0,0,0,394200,69300,140400,0,8100,0,0,29700,900,1042200,1.030378151,1.018731529,126.611,7299.545748,Mohawk River Main Stem,12,Mohawk River Basin,1201-0160,Klondike Reservoir,Mohawk River,692.9025269,1201KLO0708,1201KLO0708_C,-74.7871017,43.2328987,6,Herkimer,Lake,Centroid
W02020004002718,176400,0,0,0,0,0,6300,16200,15300,0,1800,0,0,24300,0,240300,1.067887324,1.018056596,63.8521,2645.864413,West Canada Creek,12,Mohawk River Basin,1203-0075,"Sampson Bog, Sampson Lake, Bullhead Pond",Mohawk River,379.7966919,1203SAM0926,1203SAM0926_C,-74.5764008,43.5788994,5,Hamilton,Lake,Centroid
W02020004002750,99900,0,0,0,0,0,223200,558000,8100,0,7200,0,0,67500,3600,967500,1.02,1.017935917,12.3821,1189.57667,West Canada Creek,12,Mohawk River Basin, , , ,598.2463989,1203ALE0891,1203ALE0891_C,-74.6763992,43.4819984,5,Hamilton,Lake,Centroid
W02020004002799,99000,0,0,0,0,0,333000,30600,0,0,3600,0,0,15300,5400,486900,1.022366589,1.017820908,28.3208,1907.369098,West Canada Creek,12,Mohawk River Basin,1203-0055,Swan Lake,Mohawk River,581.7919312,1203SWA0839,1203SWA0839_C,-74.8881989,43.3875008,6,Herkimer,Lake,Centroid
W02020004002821,355500,0,0,0,0,0,1265400,947700,1195200,0,36900,0,0,1141200,279900,5221800,1.018274459,1.017030526,45.8627,2465.577732,Mohawk River Main Stem,12,Mohawk River Basin,1201-0002,"Big Alderbed, Blind Mans Vly",Mohawk River,5503.587402,1201BIG0790,1201BIG0790_C,-74.705101,43.3252983,5,Hamilton,Lake,Centroid
W02020004002725,309600,0,0,0,0,0,225000,392400,137700,0,9000,0,0,245700,1800,1321200,1.021441281,1.016417651,22.0082,1402.420877,West Canada Creek,12,Mohawk River Basin,1203-0074,"Caswell, Deer, Otter, Goose Lakes",Mohawk River,1309.583374,1203OTT0912,1203OTT0912_C,-74.7397003,43.5588989,5,Hamilton,Lake,Centroid
W02020004002769,27900,0,0,0,0,0,67500,22500,13500,0,900,0,0,0,0,132300,1.020775862,1.016402116,16.3406,1515.656785,West Canada Creek,12,Mohawk River Basin,1203-0005,"Twin Lake, South",Mohawk River,154.0124664,1203STW0856,1203STW0856_C,-74.5929031,43.4449005,5,Hamilton,Lake,Centroid
W02020004002716,1317600,0,0,0,0,0,516600,3074400,468900,7200,47700,0,0,1925100,261900,7619400,1.019407312,1.016051395,230.86,9903.101981,West Canada Creek,12,Mohawk River Basin,1203-0077,South Lake,Mohawk River,11243.74023,1203MUD0929,1203MUD0929_C,-74.6106033,43.5936012,5,Hamilton,Lake,Centroid
W02020004002895,225000,0,0,0,0,0,67500,62100,45000,0,3600,0,0,142200,1800,547200,1.026927374,1.015857091,55.5921,2383.478724,Mohawk River Main Stem,12,Mohawk River Basin,1201-0185,"Third, Fourth, Broomstick (Goose Egg) Lk",Mohawk River,902.0344849,1201THI0764,1201THI0764_C,-74.5664978,43.2226982,5,Fulton,Lake,Centroid
W02020004002768,5867100,24300,0,0,0,0,16418700,18549900,6185700,28800,321300,1800,0,11630700,1152900,60181200,1.017536827,1.015827169,41.6175,6409.42461,West Canada Creek,12,Mohawk River Basin, , , ,69576.58594,,,0,0,0,,,
W02020004002771,5900400,24300,0,0,0,0,16602300,18556200,6185700,28800,322200,1800,0,11669400,1152900,60444000,1.017502805,1.015794239,14.0859,1992.609373,West Canada Creek,12,Mohawk River Basin, , , ,70091.24219,,,0,0,0,,,
W04130001001276,185400,0,0,0,0,0,0,0,0,0,0,1800,0,30600,95400,313200,1.038591549,1.015750319,87.634,3495.045319,Lake Ontario Western Section,3,Lake Ontario & Minor Tribs.,0301-0042,Upper Stafford Marsh,Lake Ontario,291.1853027,0301GOO0167O,0301GOO0167O_C,-78.2768021,43.1186981,8,Genesee,Lake,Centroid
W02020004002793,75600,0,0,0,0,0,28800,6300,19800,0,900,0,0,7200,0,138600,1.034428571,1.015656566,19.6844,1174.519406,West Canada Creek,12,Mohawk River Basin,1203-0060,"Alder Brook, Indigo, Jones Lakes",Mohawk River,388.0187378,1203ALD0853,1203ALD0853_C,-74.6559982,43.3641014,5,Hamilton,Lake,Centroid
W02020004002899,298800,0,0,0,0,0,309600,244800,100800,0,7200,0,0,234000,2700,1197900,1.019299299,1.014486184,18.4663,1425.642597,Mohawk River Main Stem,12,Mohawk River Basin,1201-0184,"Waters Millpond, Long Lake",Mohawk River,1956.948853,1201LON0763,1201LON0763_C,-74.5895004,43.2186012,5,Fulton,Lake,Centroid
W02020004002813,64800,0,0,0,0,0,33300,18000,16200,0,900,0,0,17100,900,151200,1.025104167,1.014351852,7.16644147,863.0317306,West Canada Creek,12,Mohawk River Basin, , , ,290.6779175,1203SPE0841,1203SPE0841_C,-74.9017029,43.3675995,6,Herkimer,Lake,Centroid
W02020004002779,243900,0,0,0,0,0,33300,18000,2700,0,1800,0,0,2700,0,302400,1.074153846,1.014348545,96.3823,3839.094158,West Canada Creek,12,Mohawk River Basin,1203-0063,Wilmurt Lake,Mohawk River,642.9064941,1203WIL0850,1203WIL0850_C,-74.7248001,43.4310989,5,Hamilton,Lake,Centroid
W02020004002887,71100,0,0,0,0,0,19800,37800,16200,0,900,0,0,8100,0,153900,1.026195652,1.014100065,14.4793,1330.631468,Mohawk River Main Stem,12,Mohawk River Basin,1201-0007,"Knapps Long Lake, Long Pond",Mohawk River,106.6757889,1201LON0755,1201LON0755_C,-74.6123962,43.2397995,5,Fulton,Lake,Centroid
W02020004002841,71100,0,0,0,0,0,54000,114300,24300,0,2700,0,0,192600,34200,493200,1.015415778,1.013195458,12.856,1006.892201,West Canada Creek,12,Mohawk River Basin,1203-0002,Lakes tributary to Jerseyfield Lake,Mohawk River,577.3509521,1203COL0819,1203COL0819_C,-74.7825012,43.3176003,5,Hamilton,Lake,Centroid
W02020004002901,319500,0,0,0,0,0,471600,261900,108000,0,8100,0,0,345600,21600,1536300,1.016042899,1.012707154,7.473944249,886.0593718,Mohawk River Main Stem,12,Mohawk River Basin, , , ,2298.062256,1201UWB0762A,1201UWB0762A_C,-74.5996017,43.2200012,5,Fulton,Lake,Centroid
W02020004002730,137700,0,0,0,0,0,11700,29700,0,0,900,0,0,0,0,180000,1.051276596,1.012055556,47.5511,1901.71936,West Canada Creek,12,Mohawk River Basin,1203-0066,Jones Lake,Mohawk River,326.0115051,1203JON0875,1203JON0875_C,-74.7770996,43.549099,5,Hamilton,Lake,Centroid
W02020004002900,368100,0,0,0,0,0,486000,281700,110700,0,8100,0,0,375300,26100,1656000,1.015157233,1.011788647,20.595,1254.907367,Mohawk River Main Stem,12,Mohawk River Basin,1201-0184,"Waters Millpond, Long Lake",Mohawk River,2454.064941,1201WAT0762,1201WAT0762_C,-74.6041031,43.2228012,5,Fulton,Lake,Centroid
W02020004002801,64800,0,0,0,0,0,66600,26100,4500,0,900,0,0,19800,1800,184500,1.018120301,1.011761518,15.8601,1552.560807,Mohawk River Main Stem,12,Mohawk River Basin,1201-0189,Christian Lake,Mohawk River,389.7940063,1201CHR0784,1201CHR0784_C,-74.6345978,43.3455009,5,Hamilton,Lake,Centroid
W02020004002748,49500,0,0,0,0,0,125100,363600,8100,0,2700,0,0,29700,1800,580500,1.012254237,1.011211025,8.464905352,778.5389142,West Canada Creek,12,Mohawk River Basin, , , ,402.6863403,1203BEE0892,1203BEE0892_C,-74.6667023,43.4817009,5,Hamilton,Lake,Centroid
W02020004002878,33300,0,0,0,0,0,166500,68400,64800,0,1800,0,0,62100,900,397800,1.011901235,1.010907491,18.5277,1771.490656,Mohawk River Main Stem,12,Mohawk River Basin,1201-0186,House Pond,Mohawk River,372.2366638,1201HOU0770,1201HOU0770_C,-74.6660995,43.2603989,5,Fulton,Lake,Centroid
W02020004002732,2888100,0,0,0,0,0,5107500,8930700,1730700,24300,108900,0,0,6893100,725400,26408700,1.012212061,1.010876567,84.9605,6303.600057,West Canada Creek,12,Mohawk River Basin, , , ,29785.74609,,,0,0,0,,,
W02020004002914,165600,0,0,0,0,0,27900,6300,17100,0,900,0,0,900,0,218700,1.040847458,1.009922268,74.1411,2689.095873,Mohawk River Main Stem,12,Mohawk River Basin,1201-0176,Ayers Lake,Mohawk River,439.798645,1201AYE0746,1201AYE0746_C,-74.6067963,43.2033997,5,Fulton,Lake,Centroid
W02020004002728,2278800,0,0,0,0,0,2997000,7896600,1376100,15300,80100,0,0,6120000,619200,21383100,1.010921468,1.009757612,36.0293,3520.001535,West Canada Creek,12,Mohawk River Basin, , , ,25011.33008,,,0,0,0,,,
W02020004002896,956700,0,0,0,0,0,2988900,1900800,1446300,4500,36900,0,0,2276100,176400,9786600,1.010591173,1.009555923,12.0603,1221.320847,Mohawk River Main Stem,12,Mohawk River Basin,1201-0182,Knapp Reservoir,Mohawk River,11478.81836,,,0,0,0,,,
W02020004002777,172800,0,0,0,0,0,322200,81000,54000,1800,1800,0,0,18000,900,652500,1.012870544,1.009463602,85.7271,3585.500559,West Canada Creek,12,Mohawk River Basin,1203-0062,G Lake,Mohawk River,1045.139526,1203GLA0859,1203GLA0859_C,-74.6340027,43.4145012,5,Hamilton,Lake,Centroid
W04140101000860,205200,0,0,0,0,0,0,0,0,0,900,0,0,53100,0,259200,1.040166667,1.008371914,113.262,2761.592152,Lake Ontario Central Section,3,Lake Ontario & Minor Tribs.,0302-0048,Mud Pond,Lake Ontario,191.8581543,0302SIL0065,0302SIL0065_C,-76.5495987,43.3781013,7,Oswego,Lake,Centroid
W02020004002818,43200,0,0,0,0,0,847800,159300,746100,900,6300,0,0,477000,2700,2283300,1.007187626,1.007052074,10.2834,1158.281409,West Canada Creek,12,Mohawk River Basin,1203-0039,Finches Pond,Mohawk River,1790.457886,1203FIN0808A,1203FIN0808A_C,-74.9897995,43.3750992,6,Herkimer,Lake,Centroid
W02020004002849,42300,0,0,0,0,0,113400,1800,40500,0,900,0,0,69300,40500,308700,1.008141892,1.007029478,12.2342,1012.378681,West Canada Creek,12,Mohawk River Basin,1203-0002,Lakes tributary to Jerseyfield Lake,Mohawk River,325.3483582,1203MET0821,1203MET0821_C,-74.7198029,43.2994995,5,Hamilton,Lake,Centroid
W02020004002898,135900,0,0,0,0,0,54900,27000,15300,0,900,0,0,98100,0,332100,1.011055046,1.006534176,50.0164,2271.558701,Mohawk River Main Stem,12,Mohawk River Basin,1201-0185,"Third, Fourth, Broomstick (Goose Egg) Lk",Mohawk River,644.696167,1201FOU0765,1201FOU0765_C,-74.5662994,43.2158012,5,Fulton,Lake,Centroid
W02020004002859,80100,0,0,0,0,0,506700,15300,66600,0,1800,0,0,213300,11700,895500,1.005320088,1.004845338,8.219854328,896.9718168,West Canada Creek,12,Mohawk River Basin, , , ,1243.568359,,,0,0,0,,,
W02020004002719,334800,0,0,0,0,0,36000,373500,104400,0,2700,0,0,1107900,95400,2054700,1.003783359,1.003167372,28.3825,2152.406832,West Canada Creek,12,Mohawk River Basin,1203-0075,"Sampson Bog, Sampson Lake, Bullhead Pond",Mohawk River,2313.625,1203SAM0925,1203SAM0925_C,-74.5905991,43.5689011,5,Hamilton,Lake,Centroid
W02020004002823,306900,0,0,0,0,0,359100,62100,99000,0,900,0,0,247500,9000,1084500,1.002789352,1.002000922,122.938,4586.845063,Mohawk River Main Stem,12,Mohawk River Basin,1201-0003,Ferris Lake,Mohawk River,1439.159668,1201FER0777,1201FER0777_C,-74.6311035,43.3069992,5,Hamilton,Lake,Centroid
W02020005006129,15300,0,0,0,0,0,6300,1800,10800,0,0,0,0,0,0,34200,1,1.00002924,8.024861408,699.669495,Schoharie Creek * (w/I NY watershed),12,Mohawk River Basin, , , ,68.907608,1202UWB6395,1202UWB6395_C,-74.0947037,42.1323013,4,Greene,Lake,Centroid
W02020004002746,0,0,0,0,0,0,37800,0,0,0,0,0,0,4500,0,42300,1,1.000023641,9.072835681,832.9421326,West Canada Creek,12,Mohawk River Basin,1203-0001,"Buck Ponds, White Birch Lake",Mohawk River,63.3412857,1203BUC0867,1203BUC0867_C,-74.6054001,43.4786987,5,Hamilton,Lake,Centroid
W04140101000873,33300,0,0,0,0,0,0,0,0,0,0,0,0,7200,22500,63000,1,1.000015873,7.426963176,796.6330965,Lake Ontario Central Section,3,Lake Ontario & Minor Tribs., , , ,29.5742664,0302UWB0078,0302UWB0078_C,-76.7621002,43.3212013,8,Wayne,Lake,Centroid
W02020004002829,9000,0,0,0,0,0,34200,7200,0,0,0,0,0,21600,5400,77400,1,1.00001292,7.184708688,763.9444238,Mohawk River Main Stem,12,Mohawk River Basin, , , ,94.2293015,,,0,0,0,,,
W02020004002736,43200,0,0,0,0,0,18900,18900,0,0,0,0,0,0,0,81000,1,1.000012346,11.6571,933.8388327,West Canada Creek,12,Mohawk River Basin,1203-0084,"Split Rock, Amos Lakes, Belden Vly",Mohawk River,108.4531784,1203AMO0907,1203AMO0907_C,-74.6183014,43.5024986,5,Hamilton,Lake,Centroid
W02020004002717,23400,0,0,0,0,0,3600,17100,3600,0,0,0,0,34200,0,81900,1,1.00001221,6.760582583,661.2816849,West Canada Creek,12,Mohawk River Basin,1203-0075,"Sampson Bog, Sampson Lake, Bullhead Pond",Mohawk River,56.2297592,1203BUL0927,1203BUL0927_C,-74.5434036,43.5768013,5,Hamilton,Lake,Centroid
W04140102001222,43200,0,0,0,0,0,0,0,0,0,0,0,0,36000,8100,87300,1,1.000011455,16.7277,1046.4339,Lake Ontario Eastern Section,3,Lake Ontario & Minor Tribs., , , ,263.6085205,0303UWB0009,0303UWB0009_C,-76.0266037,43.5453987,7,Oswego,Lake,Centroid
W04130001001233,55800,0,0,0,0,0,0,0,0,0,0,0,0,10800,25200,91800,1,1.000010893,16.0152,1060.504753,Lake Ontario Western Section,3,Lake Ontario & Minor Tribs., , , ,227.3968658,0301UWB5461,0301UWB5461_C,-77.7559967,43.294899,8,Monroe,Lake,Centroid
W02020004002816,44100,0,0,0,0,0,1800,25200,6300,0,0,0,0,9900,5400,92700,1,1.000010787,8.548139033,825.3009661,Mohawk River Main Stem,12,Mohawk River Basin,1201-0002,"Big Alderbed, Blind Mans Vly",Mohawk River,346.6808167,1201BLI0790A,1201BLI0790A_C,-74.7009964,43.3312988,5,Hamilton,Lake,Centroid
W02020004002815,60300,0,0,0,0,0,5400,18000,0,0,0,0,0,16200,900,100800,1,1.000009921,39.0262,2229.994726,West Canada Creek,12,Mohawk River Basin,1203-0054,"Spectacle, Butler, Atwood Lakes",Mohawk River,345.7909241,1203BUT0836,1203BUT0836_C,-74.9113998,43.3666992,6,Herkimer,Lake,Centroid
W02020004002943,67500,0,0,0,0,0,8100,19800,2700,0,0,0,0,2700,0,100800,1,1.000009921,18.5611,1154.923385,Mohawk River Main Stem,12,Mohawk River Basin, , , ,368.0285645,1201UWB0692A,1201UWB0692A_C,-74.4809036,43.1150017,5,Fulton,Lake,Centroid
W04140102001268,55800,0,0,0,0,0,12600,0,0,0,0,0,0,31500,900,100800,1,1.000009921,22.9762,1147.852559,Lake Ontario Eastern Section,3,Lake Ontario & Minor Tribs.,0303-0097,Hotel Pond,Lake Ontario,584.9868774,0303HOT0058,0303HOT0058_C,-75.9449997,43.3725014,7,Oswego,Lake,Centroid
W04120104001237,5400,0,0,0,0,0,3600,0,0,0,0,0,0,11700,87300,108000,1,1.000009259,20.3341,1819.402304,Tonawanda Creek,1,Lake Erie-Niagara River Basin, , , ,57.008934,,,0,0,0,,,
