COMID,LkAcres,OBJECTID,LAKE_FIN,Permanent_,FDate,Resolution,GNIS_ID,GNIS_Name,AreaSqKm,ReachCode,FType,FCode,PERMIT_BAS,BASIN_NAME,M_BASIN_ID,M_BAS_NAME,POND_NUM,WATER,WATER_ALT,LAKE_ID,PWLID,FDATE,RESOLUTION,GNIS_ID,GNIS_NAME,AREASQKM,REACHCODE,FTYPE,FCODE,WsAcres,VALUE_11,VALUE_21,VALUE_22,VALUE_23,VALUE_24,VALUE_31,VALUE_41,VALUE_42,VALUE_43,VALUE_52,VALUE_71,VALUE_81,VALUE_82,VALUE_90,VALUE_95,VALUE_TOTAL,VALUE_TOTAL_EXCLUDING_WATER
6210982,10.54471163,1976,H-95-P359,6210982,9/6/1999,3,961105,Pray Pond,0.043,2.02001E+12,390,39004,13-04,Fishkill Creek,13,Lower Hudson River Basin,359,Sweezy Pond,,1304SWE0359,1304-0034,9/6/1999,Medium,961105,Pray Pond,0.043,2.02001E+12,LakePond,39004,4417.074851,153,3.626128411,0.461507252,0.015214525,0.025357541,0.035500558,65.98539406,1.531595497,1.333806674,0.704939649,0.547722893,17.81620854,0.573080434,7.181255705,0.162288265,19871,19718
6210962,7.169647734,2057,H-95-10-5-P346A,6210962,9/6/1999,3,,,0.029,2.02001E+12,390,39004,13-04,Fishkill Creek,13,Lower Hudson River Basin,346A,Unnamed Water,,1304UWB0346A,,9/6/1999,Medium,,,0.029,2.02001E+12,LakePond,39004,905.8004224,36,11.51275068,1.856895271,0.519930676,0,0.024758604,61.30230255,1.114137163,3.614756128,0.445654865,0.643723694,7.749442931,0.024758604,10.9433028,0.247586036,4075,4039
6210940,19.60274579,1989,H-P369A,6210940,9/6/1999,3,,,0.079,2.02001E+12,390,39004,13-05,Wappinger Creek,13,Lower Hudson River Basin,369A,Unnamed Water,,1305UWB0369A,,9/6/1999,Medium,,,0.079,2.02001E+12,LakePond,39004,311.8606037,6,3.292770222,1.932712956,0.858983536,0,0,50.96635648,0.501073729,2.791696492,0.286327845,1.57480315,16.03435934,3.006442377,13.45740873,5.29706514,1403,1397
6210938,6.658236251,2058,H-95-10-5-P5721,6210938,9/6/1999,3,,,0.027,2.02001E+12,390,39004,13-04,Fishkill Creek,13,Lower Hudson River Basin,5721,Unnamed Water,,1304UWB5721,,9/6/1999,Medium,,,0.027,2.02001E+12,LakePond,39004,499.9182436,26,6.072874494,1.124606388,0.044984256,0,0.044984256,59.69410706,2.024291498,6.432748538,0.809716599,0.449842555,6.072874494,0.044984256,16.82411156,0.359874044,2249,2223
6210904,9.782070801,882,H-114-P418,6210904,9/6/1999,3,957667,Morgan Lake,0.04,2.02001E+12,390,39004,13-01,Lower Hudson Main Stem,13,Lower Hudson River Basin,418,Morgan Lake,,1301MOR0418,1301-0198,9/6/1999,Medium,957667,Morgan Lake,0.04,2.02001E+12,LakePond,39004,338.0796752,38,23.39851652,24.61227242,33.58057991,8.159136885,0,6.945380984,0.269723533,0.337154417,0.134861767,0.067430883,2.494942684,0,0,0,1521,1483
6210900,10.81811182,883,H-116-1-2A-P438P,6210900,9/6/1999,3,,,0.044,2.02001E+12,390,39004,13-01,Lower Hudson Main Stem,13,Lower Hudson River Basin,438P,Berean Park Pond,Unnamed Water,1301UWB0438P,,9/6/1999,Medium,,,0.044,2.02001E+12,LakePond,39004,134.0302867,45,1.792114695,0.537634409,0,0,0,90.68100358,0,2.329749104,0,0,0.716845878,0,3.76344086,0.17921147,603,558
6210884,13.38845058,858,H-101-11-1-P372,6210884,9/6/1999,3,,,0.054,2.02001E+12,390,39004,13-05,Wappinger Creek,13,Lower Hudson River Basin,372,Unnamed Water,,1305UWB0372,,9/6/1999,Medium,,,0.054,2.02001E+12,LakePond,39004,1874.241473,18,5.383884003,3.244592346,1.319229855,0.023769907,0.011884954,48.3836463,0.225814119,1.640123604,0.332778702,0.61801759,26.07558831,1.152840504,11.2312812,0.356548609,8432,8414
6213430,36.7616555,2080,H-95-5-P345C,6213430,9/6/1999,3,,,0.149,2.02001E+12,390,39004,13-04,Fishkill Creek,13,Lower Hudson River Basin,345C,Unnamed Water,,1304UWB0345C,,9/6/1999,Medium,,,0.149,2.02001E+12,LakePond,39004,1708.379856,235,0.993155281,0.134210173,0.026842035,0,0,91.37028587,0,0.791840021,0,1.315259697,3.717621796,0,1.65078513,0,7686,7451
6213420,12.07525285,2024,H-86-P220,6213420,9/6/1999,3,970688,Lake Surprise,0.049,2.02001E+12,390,39004,13-01,Lower Hudson Main Stem,13,Lower Hudson River Basin,220,Lake Surprise,,1301SUR0220,1301-0180,9/6/1999,Medium,970688,Lake Surprise,0.049,2.02001E+12,LakePond,39004,126.0295481,66,7.185628743,1.19760479,1.397205589,0.199600798,0,89.82035928,0.199600798,0,0,0,0,0,0,0,567,501
6213396,18.61716786,2077,H-95-5-3A-P345I,6213396,9/6/1999,3,969842,Barrett Pond,0.075,2.02001E+12,390,39004,13-04,Fishkill Creek,13,Lower Hudson River Basin,345I,Barrett Pond,,1304BAR0345I,1304-0018,9/6/1999,Medium,969842,Barrett Pond,0.075,2.02001E+12,LakePond,39004,404.0876568,4,15.21499449,1.70893054,0.165380375,0,0,77.28776185,0,1.378169791,0,0.220507166,0.496141125,0,1.488423374,2.03969129,1818,1814
6213372,20.31781854,0,,,,0,,,0,,0,0,,,,,,,,,,9/6/1999,Medium,,,0.082,2.02001E+12,LakePond,39004,504.5503434,72,2.365787079,0.545950864,0.045495905,0,0,95.22292994,0.090991811,0,0.773430391,0.045495905,0.636942675,0,0.272975432,0,2270,2198
6213356,6.875701191,2048,H-92-P331,6213356,9/6/1999,3,970350,Melzingah Reservoir,0.028,2.02001E+12,390,39004,13-01,Lower Hudson Main Stem,13,Lower Hudson River Basin,331,Melzingah Reservoir,,1301MEL0331,1301-0183,9/6/1999,Medium,970350,Melzingah Reservoir,0.028,2.02001E+12,LakePond,39004,932.1789823,18,0,0,0,0,0,98.34770115,0,0,0.311302682,0.07183908,1.149425287,0,0.119731801,0,4194,4176
6213328,29.25627156,2075,H-95-5-2-P345K,6213328,8/24/2009,3,970737,Lake Valhalla,0.118,2.02001E+12,390,39004,13-04,Fishkill Creek,13,Lower Hudson River Basin,345K,Lake Valhalla,,1304VAL0345K,1304-0016,8/24/2009,Medium,970737,Lake Valhalla,0.118,2.02001E+12,LakePond,39004,232.2748415,122,10.83423619,0.108342362,0,0,0,84.9404117,0.325027086,2.816901408,0.758396533,0.216684724,0,0,0,0,1045,923
6213322,10.13386243,2084,H-95-8-P345N,6213322,9/6/1999,3,,,0.041,2.02001E+12,390,39004,13-04,Fishkill Creek,13,Lower Hudson River Basin,345N,Weise Pond,,1304WEI0345N,,9/6/1999,Medium,,,0.041,2.02001E+12,LakePond,39004,188.7196758,42,7.930607187,0.495662949,0,0,0,82.03221809,0,1.486988848,0,0,0,0,8.054522924,0,849,807
6213286,19.70019223,2073,H-95-2-P345,6213286,9/6/1999,3,969846,Beacon Reservoir,0.08,2.02001E+12,390,39004,13-04,Fishkill Creek,13,Lower Hudson River Basin,345,Beacon Reservoir,,1304BEA0345,1304-0013,9/6/1999,Medium,969846,Beacon Reservoir,0.08,2.02001E+12,LakePond,39004,144.257348,89,0,0,0,0,0,99.82142857,0,0,0,0.178571429,0,0,0,0,649,560
6213260,23.12218846,2076,H-95-5-3-P345A,6213260,9/6/1999,3,969847,Beacon Reservoir,0.094,2.02001E+12,390,39004,13-04,Fishkill Creek,13,Lower Hudson River Basin,345A,Beacon Reservoir,Cargill Reservoir,1304BEA0345A,1304-0017,9/6/1999,Medium,969847,Beacon Reservoir,0.094,2.02001E+12,LakePond,39004,579.9109477,84,3.524752475,0.118811881,0,0,0,92.51485149,0,0,0,0.118811881,0,0,3.722772277,0,2609,2525
6213252,8.931628679,0,,,,0,,,0,,0,0,,,,,,,,,,9/6/1999,Medium,,,0.036,2.02001E+12,LakePond,39004,10022.20106,560,4.944869866,1.459657317,0.756776178,0.195369518,0.359300263,85.49100627,0.103298826,0.873548764,0.152702612,0.59509106,1.731378141,0.008982507,3.231456738,0.096561946,45091,44531
6213130,349.4666347,0,,,,0,,,0,,0,0,,,,,,,,,,7/4/1999,Medium,,,1.415,,SwampMarsh,46600,999.2939128,24,4.606440072,0,0,0,0,63.79695886,0.827370304,12.29874776,0,0.111806798,1.095706619,0,15.04919499,2.213774597,4496,4472
6213060,25.32608973,0,,,,0,,,0,,0,0,,,,,,,,,,7/4/1999,Medium,,,0.103,2.02001E+12,LakePond,39004,368.4817921,17,6.215722121,2.193784278,0.792199878,0,0,61.36502133,0.304692261,1.279707495,0.304692261,4.814137721,11.15173675,0.182815356,9.201706277,2.193784278,1658,1641
6213056,20.02197941,2052,H-94-P338B,6213056,7/4/1999,3,944875,Brookside Pond,0.081,2.02001E+12,390,39004,13-01,Lower Hudson Main Stem,13,Lower Hudson River Basin,338B,Brookside Pond,,1301BRO0338B,1301-0189,7/4/1999,Medium,944875,Brookside Pond,0.081,2.02001E+12,LakePond,39004,23808.40619,3086,13.63059651,6.948422692,4.218650878,2.550029797,0.154751149,41.70879871,0.085545666,1.251465811,0.390242027,1.040965801,5.787308483,0.48732194,20.98848498,0.75741556,107124,104038
6213032,400.0190521,2050,H-94-6-P340,6213032,7/4/1999,3,959429,Orange Lake,1.62,2.02001E+12,390,39009,13-01,Lower Hudson Main Stem,13,Lower Hudson River Basin,340,Orange Lake,,1301ORA0340,1301-0008,7/4/1999,Medium,959429,Orange Lake,1.62,2.02001E+12,LakePond,39009,6985.345428,1892,9.553795111,2.887805539,0.423183696,0.138804252,0.040625635,38.20840951,0.088022209,1.547159591,0.971629765,1.181528878,10.01760444,0.54167513,33.55000339,0.849752861,31430,29538
6213022,206.7167589,2053,H-94-P341A,6213022,7/4/1999,3,946335,Chaddwick Lake,0.837,2.02001E+12,390,39009,13-01,Lower Hudson Main Stem,13,Lower Hudson River Basin,341A,Chadwick Lake,,1301CHA0341A,1301-0190,7/4/1999,Medium,946335,Chaddwick Lake,0.837,2.02001E+12,LakePond,39009,8932.147501,1108,7.504925667,2.569023311,0.440111563,0.035823034,0.168880018,57.49085233,0.143292137,1.571095929,0.171438807,0.811135846,6.18203219,0.862311609,21.16373685,0.885340703,40189,39081
6213012,6.951470977,494,D-10-16-P5069,6213012,7/4/1999,3,,,0.028,2.0401E+12,390,39004,14-01,Delaware River Main Stem,14,Delaware River Basin,5069,Unnamed Water,,1401UWB5069,,7/4/1999,Medium,,,0.028,2.0401E+12,LakePond,39004,1366.687752,619,12.71017899,1.735671669,0.144639306,0.05423974,0.05423974,39.50461038,5.604773097,24.01012475,1.247514012,0.705116615,10.19707105,0,3.615982643,0.415838004,6150,5531
6213010,7.70282151,2107,H-P5481,6213010,7/4/1999,3,,,0.031,2.02001E+12,390,39004,13-01,Lower Hudson Main Stem,13,Lower Hudson River Basin,5481,Unnamed Water,,1301UWB5481,,7/4/1999,Medium,,,0.031,2.02001E+12,LakePond,39004,1297.99808,92,4.3493389,1.113430759,0.1565762,0,0.208768267,57.89839944,0.069589422,0.904662491,0.086986778,1.461377871,26.87891441,2.505219207,3.618649965,0.748086291,5840,5748
6213008,10.32685056,0,,,,0,,,0,,0,0,,,,,,,,,,7/4/1999,Medium,,,0.042,2.02001E+12,LakePond,39004,221.3783662,35,6.763787721,0.312174818,0,0,0,80.12486993,0.416233091,2.081165453,0,0.104058273,0.520291363,0,9.677419355,0,996,961
6212998,16.64254195,2054,H-94-P5633,6212998,7/4/1999,3,,,0.067,2.02001E+12,390,39004,13-01,Lower Hudson Main Stem,13,Lower Hudson River Basin,5633,Unnamed Water,,1301UWB5633,,7/4/1999,Medium,,,0.067,2.02001E+12,LakePond,39004,1084.850197,0,5.12190125,1.47510756,0.307314075,0,0.12292563,67.44519566,0.16390084,1.59803319,0.08195042,0.32780168,1.618520795,0,21.14320836,0.594140545,4881,4881
6212994,10.2000385,878,H-103-7A-P5636,6212994,7/4/1999,3,,,0.041,2.02001E+12,390,39004,13-01,Lower Hudson Main Stem,13,Lower Hudson River Basin,5636,Unnamed Water,,1301UWB5636,,7/4/1999,Medium,,,0.041,2.02001E+12,LakePond,39004,272.4979344,0,2.446982055,0.407830343,0,0,0,69.98368679,0,1.712887439,0,0,1.794453507,0,23.65415987,0,1226,1226
6212982,23.02718983,890,H-128-4-P436,6212982,7/4/1999,3,955311,Lily Lake,0.093,2.02001E+12,390,39004,13-01,Lower Hudson Main Stem,13,Lower Hudson River Basin,436,Lily Pond,,1301LIL0436,1301-0206,7/4/1999,Medium,955311,Lily Lake,0.093,2.02001E+12,LakePond,39004,234.9356267,78,3.881511747,0.306435138,0,0,0,78.14096016,0,0,0.102145046,0.204290092,1.02145046,0,15.73033708,0.612870276,1057,979
6211494,10.42030242,2082,H-95-8-4-P5242,6211494,9/6/1999,3,,,0.042,2.02001E+12,390,39004,13-04,Fishkill Creek,13,Lower Hudson River Basin,5242,Unnamed Water,,1304UWB5242,,9/6/1999,Medium,,,0.042,2.02001E+12,LakePond,39004,75.8014641,46,15.25423729,6.440677966,0.677966102,0,0,68.81355932,0,3.050847458,0,3.050847458,2.711864407,0,0,0,341,295
6211488,44.12441391,2087,H-P5235,6211488,9/6/1999,3,,,0.179,2.02001E+12,390,39004,13-04,Fishkill Creek,13,Lower Hudson River Basin,5235,Unnamed Water,,1304UWB5235,,9/6/1999,Medium,,,0.179,2.02001E+12,LakePond,39004,206.0512151,175,0,0,0,0,0.132978723,93.35106383,0.39893617,0.132978723,0.132978723,0.664893617,5.186170213,0,0,0,927,752
6211486,7.12956271,2088,H-P5243,6211486,9/6/1999,3,,,0.029,2.02001E+12,390,39004,13-04,Fishkill Creek,13,Lower Hudson River Basin,5243,Unnamed Water,,1304UWB5243,,9/6/1999,Medium,,,0.029,2.02001E+12,LakePond,39004,122.4824372,14,2.234636872,0,0,0,0,94.7858473,0,0.186219739,0.558659218,0,2.234636872,0,0,0,551,537
6211482,22.37793304,2081,H-95-7-P5237,6211482,9/6/1999,3,964949,Sharp Reservation,0.091,2.02001E+12,390,39004,13-04,Fishkill Creek,13,Lower Hudson River Basin,5237,Deer Lake,Beaver Lake,1304UWB5237,1304-0020,9/6/1999,Medium,964949,Sharp Reservation,0.091,2.02001E+12,LakePond,39004,278.956863,89,0.943396226,0.085763293,0,0,0,96.39794168,0,0,0,0.25728988,1.715265866,0,0.600343053,0,1255,1166
6211438,6.724693137,2083,H-95-8-P345E,6211438,9/6/1999,3,,,0.027,2.02001E+12,390,39004,13-04,Fishkill Creek,13,Lower Hudson River Basin,345E,Unnamed Water,,1304UWB0345E,,9/6/1999,Medium,,,0.027,2.02001E+12,LakePond,39004,4244.275295,127,4.407423028,1.138760017,0.121256854,0.005272037,0,86.65120202,0.231969633,2.440953184,0.03690426,0.627372417,2.867988191,0,1.470898355,0,19095,18968
6211410,10.67720788,2065,H-95-13-2-4-P5247,6211410,9/6/1999,3,,,0.043,2.02001E+12,390,39004,13-04,Fishkill Creek,13,Lower Hudson River Basin,5247,Unnamed Water,,1304UWB5247,,9/6/1999,Medium,,,0.043,2.02001E+12,LakePond,39004,281.4201283,57,5.872622002,2.315963606,0,0.082712986,0,56.07940447,0,0.578990902,0,4.88006617,27.95698925,0,1.571546733,0.661703888,1266,1209
6211340,9.232322749,2062,H-95-12A-P349,6211340,9/6/1999,3,960149,Penneywater Pond,0.037,2.02001E+12,390,39004,13-04,Fishkill Creek,13,Lower Hudson River Basin,349,Penneywater Pond,,1304PEN0349,1304-0026,9/6/1999,Medium,960149,Penneywater Pond,0.037,2.02001E+12,LakePond,39004,135.3721237,12,6.867671692,6.365159129,0.67001675,0,0,72.19430486,0,1.340033501,0,0,0.335008375,0,10.38525963,1.842546064,609,597
6211328,9.433502054,0,,,,0,,,0,,0,0,,,,,,,,,,9/6/1999,Medium,,,0.038,2.02001E+12,LakePond,39004,42.01320052,0,13.75661376,15.34391534,4.232804233,0.529100529,0,31.21693122,0,0,0,0,0,0,32.8042328,2.116402116,189,189
6211312,7.261021193,0,,,,0,,,0,,0,0,,,,,,,,,,9/6/1999,Medium,,,0.029,2.02001E+12,LakePond,39004,162.280592,71,9.863429439,3.945371775,0.455235205,0,0,79.05918058,3.186646434,3.338391502,0,0.151745068,0,0,0,0,730,659
6211300,14.54290673,0,,,,0,,,0,,0,0,,,,,,,,,,9/6/1999,Medium,,,0.059,2.02001E+12,LakePond,39004,721.9196971,0,16.1637931,17.61083744,12.99261084,4.86453202,2.185960591,41.81034483,0.030788177,0.615763547,0.123152709,0.030788177,2.493842365,0.030788177,1.04679803,0,3248,3248
6211298,12.76763022,2063,H-95-13-1A-P350AA,6211298,9/6/1999,3,,,0.052,2.02001E+12,390,39004,13-04,Fishkill Creek,13,Lower Hudson River Basin,350AA,Unnamed Water,,1304UWB350AA,,9/6/1999,Medium,,,0.052,2.02001E+12,LakePond,39004,264.7424205,43,23.08362369,20.55749129,5.400696864,0,0,37.28222997,0,2.003484321,0.348432056,0.174216028,3.919860627,0,6.707317073,0.522648084,1191,1148
6216360,10.16048131,2044,H-89-7-4-P228,6216360,7/14/1999,3,966866,Sutherland Pond,0.041,2.02001E+12,390,39004,13-03,Moodna Creek,13,Lower Hudson River Basin,228,Sutherland Pond,,1303SUT0228,1303-0015,7/14/1999,Medium,966866,Sutherland Pond,0.041,2.02001E+12,LakePond,39004,52.90211812,38,0,0,0,0,0,81.5,0,17.5,0,0.5,0,0,0.5,0,238,200
6216356,17.70414339,2026,H-88-3-1-P222G,6216356,7/14/1999,3,967018,Tamarack Pond,0.072,2.02001E+12,390,39004,13-03,Moodna Creek,13,Lower Hudson River Basin,222G,Tamarack Pond,,1303TAM0222G,1301-0181,7/14/1999,Medium,967018,Tamarack Pond,0.072,2.02001E+12,LakePond,39004,85.79801157,76,0,0,0,0,0,97.09677419,0.967741935,0,0,0,0,0,1.935483871,0,386,310
6216354,17.01108521,2025,H-88-3-1-P222F,6216354,7/14/1999,3,966002,Sphagnum Pond,0.069,2.02001E+12,390,39004,13-03,Moodna Creek,13,Lower Hudson River Basin,222F,Sphagnum Pond,,1303SPH0222F,,7/14/1999,Medium,966002,Sphagnum Pond,0.069,2.02001E+12,LakePond,39004,189.1499585,151,0,0,0,0,0,97,0.428571429,1,0,0.285714286,0,0,1.285714286,0,851,700
6216352,14.77517036,2028,H-88-4-P222E,6216352,7/14/1999,3,942597,Arthurs Pond,0.06,2.02001E+12,390,39004,13-03,Moodna Creek,13,Lower Hudson River Basin,222E,Arthurs Pond,,1303ART0222E,1301-0181,7/14/1999,Medium,942597,Arthurs Pond,0.06,2.02001E+12,LakePond,39004,156.6998592,59,6.346749226,0,0,0,0,91.64086687,0.464396285,0,0,0.154798762,0,0,1.393188854,0,705,646
6216346,6.676666244,2027,H-88-4-P222D,6216346,7/14/1999,3,942297,Aleck Meadow Reservoir,0.027,2.02001E+12,390,39004,13-03,Moodna Creek,13,Lower Hudson River Basin,222D,Aleck Meadow Reservoir,,1303ALE0222D,1301-0181,7/14/1999,Medium,942297,Aleck Meadow Reservoir,0.027,2.02001E+12,LakePond,39004,446.7516343,91,3.699843669,0.052110474,0,0,0,94.42417926,0.156331423,0.729546639,0,0.104220948,0,0,0.833767587,0,2010,1919
6216344,6.570827166,2030,H-89-11-P5547,6216344,7/14/1999,3,,,0.027,2.02001E+12,390,39004,13-03,Moodna Creek,13,Lower Hudson River Basin,5547,Unnamed Water,,1303UWB5547,,7/14/1999,Medium,,,0.027,2.02001E+12,LakePond,39004,924.3486415,29,1.86440678,0.266343826,0.04842615,0,2.905569007,87.67554479,0,1.283292978,0.484261501,0.242130751,4.939467312,0,0.290556901,0,4159,4130
6216342,13.32669644,2029,H-88-P223,6216342,7/14/1999,3,968297,Upper Reservoir,0.054,2.02001E+12,390,39004,13-03,Moodna Creek,13,Lower Hudson River Basin,223,Upper Reservoir,,1303UPP0223,1301-0182,7/14/1999,Medium,968297,Upper Reservoir,0.054,2.02001E+12,LakePond,39004,386.2969045,50,4.917061611,1.54028436,0,0,0.118483412,91.3507109,0,0,0,0.118483412,0,0,1.599526066,0.355450237,1738,1688
6216340,169.769748,2038,H-89-19-P240D,6216340,7/14/1999,3,967623,Tomahawk Lake,0.688,2.02001E+12,390,39004,13-03,Moodna Creek,13,Lower Hudson River Basin,240D,Tomahawk Lake,,1303TOM0240D,1303-0024,7/14/1999,Medium,967623,Tomahawk Lake,0.688,2.02001E+12,LakePond,39004,18349.78514,1483,9.749149031,3.54323911,0.75230625,0.145528094,0.077697203,57.49593015,0.138128361,1.828967491,0.247891076,0.760939273,11.70514528,2.497410093,9.839179123,1.218489468,82567,81084
6216334,160.4942716,2031,H-89-12-P234,6216334,7/14/1999,3,943457,Beaverdam Lake,0.65,2.02001E+12,390,39004,13-03,Moodna Creek,13,Lower Hudson River Basin,234,Beaver Dam Lake,Beaverdam Lake,1303BEA0234,1303-0021,7/14/1999,Medium,943457,Beaverdam Lake,0.65,2.02001E+12,LakePond,39004,6058.755313,1010,17.61837644,6.045483982,3.268446916,1.718029789,0.015237515,40.45179231,0.091425089,1.458992038,0.129518875,0.613309969,11.42432669,0.064759438,15.46607748,1.634223458,27261,26251
6216328,26.86578162,2042,H-89-20-P260,6216328,7/14/1999,3,944954,Browns Pond,0.109,2.02001E+12,390,39004,13-03,Moodna Creek,13,Lower Hudson River Basin,260,Brown's Pond,,1303BRO0260,1303-0027,7/14/1999,Medium,944954,Browns Pond,0.109,2.02001E+12,LakePond,39004,32189.62882,604,8.373660201,4.458603142,2.510434144,1.411555901,0.229481829,35.35198769,0.178177734,1.516937284,0.248894189,0.802146452,26.02434865,1.341532744,14.7533937,2.798846351,144842,144238
6216324,190.1404984,1986,H-P225-1-2-P226A,6216324,7/14/1999,3,944955,Browns Pond,0.77,2.02001E+12,390,39004,13-03,Moodna Creek,13,Lower Hudson River Basin,226A,Brown's Pond,Brown's Pond Reservoir,1303BRO0226A,1303-0013,7/14/1999,Medium,944955,Browns Pond,0.77,2.02001E+12,LakePond,39004,1226.6191,803,12.06530958,6.933842239,5.640373198,0.318066158,0.021204411,48.68532655,1.696352841,1.759966073,0.063613232,0.975402884,17.38761662,1.187446989,2.841391009,0.42408821,5519,4716
6216316,13.16252921,1987,H-P225A,6216316,7/14/1999,3,,,0.053,2.02001E+12,390,39004,13-03,Moodna Creek,13,Lower Hudson River Basin,225A,Unnamed Water,,1303UWB0225A,,7/14/1999,Medium,,,0.053,2.02001E+12,LakePond,39004,243.159897,83,30.86053412,18.29871414,17.90306627,4.648862512,0.692383778,19.28783383,0,0.989119683,0.098911968,0.395647873,1.681503462,0.098911968,4.747774481,0.296735905,1094,1011
6216312,163.6730608,1985,H-P225,6216312,7/14/1999,3,968874,Lake Washington,0.663,2.02001E+12,390,39009,13-03,Moodna Creek,13,Lower Hudson River Basin,225,Lake Washington,,1303WAS0225,1303-0012,7/14/1999,Medium,968874,Lake Washington,0.663,2.02001E+12,LakePond,39009,595.2068212,806,25.42735043,18.64316239,15.33119658,4.006410256,0.373931624,27.93803419,1.068376068,1.068376068,0.053418803,0.427350427,1.014957265,0.053418803,4.05982906,0.534188034,2678,1872
6216310,8.528416261,2049,H-94-3-P337,6216310,7/14/1999,3,947895,Crystal Lake,0.035,2.02001E+12,390,39004,13-01,Lower Hudson Main Stem,13,Lower Hudson River Basin,337,Crystal Lake,,1301CRY0337,1301-0186,7/14/1999,Medium,947895,Crystal Lake,0.035,2.02001E+12,LakePond,39004,498.9753391,27,19.07123535,11.45175834,9.242560866,0.676284941,0,55.63570784,0,1.758340848,0,0.045085663,1.983769161,0,0.135256988,0,2245,2218
6216306,14.03776098,2051,H-94-P333,6216306,7/14/1999,3,957980,Muchattoes Lake,0.057,2.02001E+12,390,39004,13-01,Lower Hudson Main Stem,13,Lower Hudson River Basin,333,Muchattoes Lake,,1301MUC0333,1301-0188,7/14/1999,Medium,957980,Muchattoes Lake,0.057,2.02001E+12,LakePond,39004,31737.47856,3234,13.82500036,7.577776822,5.241964375,2.395282519,0.171961653,44.7035811,0.072367195,1.201582047,0.320278578,0.932175458,4.882994426,0.383331184,17.68840549,0.603298798,142800,139566
6214110,24.8386595,2015,H-63-1-P193A,6214110,9/6/1999,3,944862,Brooks Lake,0.101,2.02001E+12,390,39004,13-01,Lower Hudson Main Stem,13,Lower Hudson River Basin,193A,Brooks Lake,,1301BRO0193A,1301-0170,9/6/1999,Medium,944862,Brooks Lake,0.101,2.02001E+12,LakePond,39004,152.0331639,102,10.82474227,1.546391753,0.343642612,0,0,86.08247423,0,0,0.343642612,0.171821306,0.515463918,0,0,0.171821306,684,582
6214092,8.896423078,1983,H-P195A,6214092,9/6/1999,3,950926,Garrison Pond,0.036,2.02001E+12,390,39004,13-01,Lower Hudson Main Stem,13,Lower Hudson River Basin,195A,Garrison Pond,,1301GAR0195A,,9/6/1999,Medium,950926,Garrison Pond,0.036,2.02001E+12,LakePond,39004,114.9157916,30,21.76591376,14.37371663,12.73100616,1.848049281,0,46.61190965,0,0,0.410677618,0.616016427,1.642710472,0,0,0,517,487
6213978,7.447124565,2016,H-67-P197,6213978,9/6/1999,3,,,0.03,2.02001E+12,390,39004,13-01,Lower Hudson Main Stem,13,Lower Hudson River Basin,197,Cragston Lake,,1301CRA0197,1301-0171,9/6/1999,Medium,,,0.03,2.02001E+12,LakePond,39004,915.499042,49,0.294840295,0.024570025,0,0,0,87.32186732,0.196560197,0,0.049140049,3.734643735,2.678132678,0,5.651105651,0.049140049,4119,4070
6213976,7.186901963,2017,H-67-P197B,6213976,9/6/1999,3,947894,Crystal Lake,0.029,2.02001E+12,390,39004,13-01,Lower Hudson Main Stem,13,Lower Hudson River Basin,197B,Crystal Lake,,1301CRY0197B,1301-0171,9/6/1999,Medium,947894,Crystal Lake,0.029,2.02001E+12,LakePond,39004,1058.413001,72,2.004264392,1.023454158,0.810234542,0.12793177,0.042643923,83.49680171,0.191897655,0.12793177,0.042643923,4.179104478,2.878464819,0,5.031982942,0.042643923,4762,4690
